signal_month,realization_month,period,holding_status,weight,gross_return_contribution,explicit_cost,net_return_contribution,average_holding_period_months,stocks
2021-11-30,2021-12-31,development,planned_exit,0.0,0.0,0.0004060606060606061,-0.0004060606060606061,1.6567164179104477,134
2021-11-30,2021-12-31,development,forced_exit,0.0,0.0,0.00016060606060606063,-0.00016060606060606063,1.7924528301886793,53
2021-11-30,2021-12-31,development,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2021-12-31,2022-01-31,development,retained,0.41348973607038125,-0.022504990844380898,9.93368735304219e-06,-0.02251492453173394,4.0,141
2021-12-31,2022-01-31,development,new_entry,0.5865102639296188,-0.04743249287693776,0.0005865102639296188,-0.04801900314086738,1.0,200
2021-12-31,2022-01-31,development,planned_exit,0.0,0.0,0.0004834834834834835,-0.0004834834834834835,1.5714285714285714,161
2021-12-31,2022-01-31,development,forced_exit,0.0,0.0,9.309309309309309e-05,-9.309309309309309e-05,2.0,31
2021-12-31,2022-01-31,development,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-01-31,2022-02-28,selection,retained,0.3976945244956772,0.014592185398544738,6.997557615759742e-06,0.014585187840928979,3.963768115942029,138
2022-01-31,2022-02-28,selection,new_entry,0.6023054755043227,0.030088259248443588,0.0006023054755043226,0.029485953772939263,1.0,209
2022-01-31,2022-02-28,selection,planned_exit,0.0,0.0,0.0005190615835777125,-0.0005190615835777125,1.8248587570621468,177
2022-01-31,2022-02-28,selection,forced_exit,0.0,0.0,7.624633431085043e-05,-7.624633431085043e-05,1.2307692307692308,26
2022-01-31,2022-02-28,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-02-28,2022-03-31,selection,retained,0.4057142857142857,-0.018655039050925214,3.5076163030053258e-06,-0.01865854666722822,4.0,142
2022-02-28,2022-03-31,selection,new_entry,0.5942857142857143,-0.02711210245773454,0.0005942857142857143,-0.027706388172020254,1.0,208
2022-02-28,2022-03-31,selection,planned_exit,0.0,0.0,0.0004812680115273775,-0.0004812680115273775,1.6826347305389222,167
2022-02-28,2022-03-31,selection,forced_exit,0.0,0.0,0.0001095100864553314,-0.0001095100864553314,1.2894736842105263,38
2022-02-28,2022-03-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-03-31,2022-04-30,selection,retained,0.4717514124293785,-0.04577208938993501,5.391444713478613e-06,-0.04577748083464849,3.7664670658682633,167
2022-03-31,2022-04-30,selection,new_entry,0.5282485875706214,-0.057799284043776225,0.0005282485875706214,-0.058327532631346844,1.0,187
2022-03-31,2022-04-30,selection,planned_exit,0.0,0.0,0.0004114285714285714,-0.0004114285714285714,1.8194444444444444,144
2022-03-31,2022-04-30,selection,forced_exit,0.0,0.0,0.00011142857142857143,-0.00011142857142857143,1.3333333333333333,39
2022-03-31,2022-04-30,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-04-30,2022-05-31,selection,retained,0.4169014084507042,0.03576910223827237,1.177687594493491e-06,0.03576792455067788,4.094594594594595,148
2022-04-30,2022-05-31,selection,new_entry,0.5830985915492958,0.06413792269396858,0.0005830985915492958,0.06355482410241928,1.0,207
2022-04-30,2022-05-31,selection,planned_exit,0.0,0.0,0.0005112994350282487,-0.0005112994350282487,1.7569060773480663,181
2022-04-30,2022-05-31,selection,forced_exit,0.0,0.0,7.062146892655367e-05,-7.062146892655367e-05,1.6,25
2022-04-30,2022-05-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-05-31,2022-06-30,selection,retained,0.35774647887323946,0.018612581051195634,0.0,0.018612581051195634,4.062992125984252,127
2022-05-31,2022-06-30,selection,new_entry,0.6422535211267606,0.03193209887683463,0.0006422535211267606,0.03128984535570787,1.0,228
2022-05-31,2022-06-30,selection,planned_exit,0.0,0.0,0.0005098591549295774,-0.0005098591549295774,1.9613259668508287,181
2022-05-31,2022-06-30,selection,forced_exit,0.0,0.0,0.00013239436619718313,-0.00013239436619718313,1.4680851063829787,47
2022-05-31,2022-06-30,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-06-30,2022-07-31,selection,retained,0.5,0.004838390726238213,9.859154929577512e-06,0.0048285315713086354,3.552486187845304,181
2022-06-30,2022-07-31,selection,new_entry,0.5,0.012426613817304817,0.0005,0.011926613817304817,1.0,181
2022-06-30,2022-07-31,selection,planned_exit,0.0,0.0,0.0003943661971830986,-0.0003943661971830986,1.5785714285714285,140
2022-06-30,2022-07-31,selection,forced_exit,0.0,0.0,9.577464788732394e-05,-9.577464788732394e-05,1.7941176470588236,34
2022-06-30,2022-07-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-07-31,2022-08-31,selection,retained,0.47802197802197804,-0.004867223860286114,2.6410054034362855e-06,-0.004869864865689551,3.689655172413793,174
2022-07-31,2022-08-31,selection,new_entry,0.521978021978022,-0.0023856856664546573,0.000521978021978022,-0.0029076636884326794,1.0,190
2022-07-31,2022-08-31,selection,planned_exit,0.0,0.0,0.00042541436464088394,-0.00042541436464088394,1.9025974025974026,154
2022-07-31,2022-08-31,selection,forced_exit,0.0,0.0,9.392265193370166e-05,-9.392265193370166e-05,1.8529411764705883,34
2022-07-31,2022-08-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-08-31,2022-09-30,selection,retained,0.4450549450549451,-0.03415853432528462,0.0,-0.03415853432528462,3.6728395061728394,162
2022-08-31,2022-09-30,selection,new_entry,0.554945054945055,-0.038209613972791746,0.000554945054945055,-0.0387645590277368,1.0,202
2022-08-31,2022-09-30,selection,planned_exit,0.0,0.0,0.0004478021978021978,-0.0004478021978021978,1.9754601226993864,163
2022-08-31,2022-09-30,selection,forced_exit,0.0,0.0,0.00010714285714285716,-0.00010714285714285716,1.9743589743589745,39
2022-08-31,2022-09-30,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-09-30,2022-10-31,selection,retained,0.412568306010929,0.003857595554828153,2.266858824235906e-06,0.003855328696003917,3.7880794701986753,151
2022-09-30,2022-10-31,selection,new_entry,0.587431693989071,0.00611657355476977,0.0005874316939890711,0.005529141860780699,1.0,215
2022-09-30,2022-10-31,selection,planned_exit,0.0,0.0,0.00048351648351648355,-0.00048351648351648355,1.7840909090909092,176
2022-09-30,2022-10-31,selection,forced_exit,0.0,0.0,0.00010164835164835166,-0.00010164835164835166,1.6756756756756757,37
2022-09-30,2022-10-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-10-31,2022-11-30,selection,retained,0.3794037940379404,0.037249233700250094,3.109867164245413e-06,0.03724612383308585,3.9857142857142858,140
2022-10-31,2022-11-30,selection,new_entry,0.6205962059620597,0.04503921567368982,0.0006205962059620596,0.04441861946772776,1.0,229
2022-10-31,2022-11-30,selection,planned_exit,0.0,0.0,0.0004918032786885246,-0.0004918032786885246,1.65,180
2022-10-31,2022-11-30,selection,forced_exit,0.0,0.0,0.0001256830601092896,-0.0001256830601092896,1.565217391304348,46
2022-10-31,2022-11-30,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-11-30,2022-12-31,selection,retained,0.4453333333333333,-0.014652625288412479,7.241192411924134e-06,-0.014659866480824403,3.5449101796407185,167
2022-11-30,2022-12-31,selection,new_entry,0.5546666666666666,-0.007162781115689128,0.0005546666666666666,-0.007717447782355795,1.0,208
2022-11-30,2022-12-31,selection,planned_exit,0.0,0.0,0.0004417344173441735,-0.0004417344173441735,1.6503067484662577,163
2022-11-30,2022-12-31,selection,forced_exit,0.0,0.0,0.0001056910569105691,-0.0001056910569105691,2.3846153846153846,39
2022-11-30,2022-12-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2022-12-31,2023-01-31,selection,retained,0.4629629629629629,0.02758642634085124,3.703703703703714e-06,0.027582722637147537,3.662857142857143,175
2022-12-31,2023-01-31,selection,new_entry,0.537037037037037,0.039799056139155506,0.000537037037037037,0.03926201910211847,1.0,203
2022-12-31,2023-01-31,selection,planned_exit,0.0,0.0,0.00047733333333333335,-0.00047733333333333335,1.6145251396648044,179
2022-12-31,2023-01-31,selection,forced_exit,0.0,0.0,5.6000000000000006e-05,-5.6000000000000006e-05,2.142857142857143,21
2022-12-31,2023-01-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-01-31,2023-02-28,selection,retained,0.38219895287958117,0.015189554518684858,4.044433363805047e-06,0.015185510085321053,4.301369863013699,146
2023-01-31,2023-02-28,selection,new_entry,0.6178010471204188,0.030023287338357893,0.0006178010471204189,0.029405486291237473,1.0,236
2023-01-31,2023-02-28,selection,planned_exit,0.0,0.0,0.0004947089947089946,-0.0004947089947089946,1.6203208556149733,187
2023-01-31,2023-02-28,selection,forced_exit,0.0,0.0,0.00011904761904761905,-0.00011904761904761905,1.3111111111111111,45
2023-01-31,2023-02-28,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-02-28,2023-03-31,selection,retained,0.4649350649350649,0.005958643109802275,3.651322499490067e-06,0.005954991787302785,3.983240223463687,179
2023-02-28,2023-03-31,selection,new_entry,0.535064935064935,-0.0057237673119304566,0.000535064935064935,-0.006258832246995392,1.0,206
2023-02-28,2023-03-31,selection,planned_exit,0.0,0.0,0.0004502617801047121,-0.0004502617801047121,1.552325581395349,172
2023-02-28,2023-03-31,selection,forced_exit,0.0,0.0,8.115183246073299e-05,-8.115183246073299e-05,2.032258064516129,31
2023-02-28,2023-03-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-03-31,2023-04-30,selection,retained,0.4190231362467866,0.0029580377282628404,4.353487129836775e-06,0.0029536842411330036,3.8404907975460123,163
2023-03-31,2023-04-30,selection,new_entry,0.5809768637532133,-0.005483081889826247,0.0005809768637532134,-0.006064058753579461,1.0,226
2023-03-31,2023-04-30,selection,planned_exit,0.0,0.0,0.0005142857142857142,-0.0005142857142857142,2.080808080808081,198
2023-03-31,2023-04-30,selection,forced_exit,0.0,0.0,6.233766233766233e-05,-6.233766233766233e-05,1.8333333333333333,24
2023-03-31,2023-04-30,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-04-30,2023-05-31,selection,retained,0.43734015345268545,0.0005135015586267005,2.2485354933299346e-06,0.0005112530231333706,3.9298245614035086,171
2023-04-30,2023-05-31,selection,new_entry,0.5626598465473146,0.007602228214495949,0.0005626598465473145,0.007039568367948635,1.0,220
2023-04-30,2023-05-31,selection,planned_exit,0.0,0.0,0.000506426735218509,-0.000506426735218509,1.6243654822335025,197
2023-04-30,2023-05-31,selection,forced_exit,0.0,0.0,5.398457583547558e-05,-5.398457583547558e-05,1.4761904761904763,21
2023-04-30,2023-05-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-05-31,2023-06-30,selection,retained,0.4358974358974359,0.0078623150603348,1.1148272017836876e-06,0.007861200233133015,4.182352941176471,170
2023-05-31,2023-06-30,selection,new_entry,0.5641025641025641,0.016387541997094805,0.0005641025641025641,0.01582343943299224,1.0,220
2023-05-31,2023-06-30,selection,planned_exit,0.0,0.0,0.00042710997442455245,-0.00042710997442455245,1.6826347305389222,167
2023-05-31,2023-06-30,selection,forced_exit,0.0,0.0,0.0001381074168797954,-0.0001381074168797954,1.2962962962962963,54
2023-05-31,2023-06-30,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-06-30,2023-07-31,selection,retained,0.4974747474747475,0.016527369786920168,7.65345765345761e-06,0.01651971632926671,4.106598984771574,197
2023-06-30,2023-07-31,selection,new_entry,0.5025252525252526,0.018781533995709407,0.0005025252525252526,0.018279008743184152,1.0,199
2023-06-30,2023-07-31,selection,planned_exit,0.0,0.0,0.00041794871794871796,-0.00041794871794871796,1.6319018404907975,163
2023-06-30,2023-07-31,selection,forced_exit,0.0,0.0,7.692307692307693e-05,-7.692307692307693e-05,1.7666666666666666,30
2023-06-30,2023-07-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-07-31,2023-08-31,selection,retained,0.508816120906801,-0.024893682528890973,1.2848891942091506e-06,-0.02489496741808518,4.094059405940594,202
2023-07-31,2023-08-31,selection,new_entry,0.491183879093199,-0.02858751814594488,0.0004911838790931989,-0.02907870202503808,1.0,195
2023-07-31,2023-08-31,selection,planned_exit,0.0,0.0,0.00035606060606060605,-0.00035606060606060605,1.8794326241134751,141
2023-07-31,2023-08-31,selection,forced_exit,0.0,0.0,0.00013383838383838385,-0.00013383838383838385,2.2264150943396226,53
2023-07-31,2023-08-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-08-31,2023-09-30,selection,retained,0.47858942065491183,-0.0010274280984336058,0.0,-0.0010274280984336058,4.28421052631579,190
2023-08-31,2023-09-30,selection,new_entry,0.5214105793450882,0.004308402211676917,0.0005214105793450882,0.0037869916323318284,1.0,207
2023-08-31,2023-09-30,selection,planned_exit,0.0,0.0,0.000438287153652393,-0.000438287153652393,1.8505747126436782,174
2023-08-31,2023-09-30,selection,forced_exit,0.0,0.0,8.31234256926952e-05,-8.31234256926952e-05,2.303030303030303,33
2023-08-31,2023-09-30,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-09-30,2023-10-31,selection,retained,0.5137844611528821,-0.013761503000493126,2.5883348168911087e-06,-0.013764091335310017,4.390243902439025,205
2023-09-30,2023-10-31,selection,new_entry,0.48621553884711777,-0.01018746939391069,0.00048621553884711777,-0.010673684932757808,1.0,194
2023-09-30,2023-10-31,selection,planned_exit,0.0,0.0,0.0004105793450881611,-0.0004105793450881611,1.7239263803680982,163
2023-09-30,2023-10-31,selection,forced_exit,0.0,0.0,7.30478589420655e-05,-7.30478589420655e-05,1.5517241379310345,29
2023-09-30,2023-10-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-10-31,2023-11-30,selection,retained,0.5248756218905473,0.013557908833409562,3.946433247297328e-06,0.013553962400162265,4.293838862559242,211
2023-10-31,2023-11-30,selection,new_entry,0.47512437810945274,0.012976974347959394,0.00047512437810945276,0.012501849969849942,1.0,191
2023-10-31,2023-11-30,selection,planned_exit,0.0,0.0,0.0004060150375939849,-0.0004060150375939849,2.123456790123457,162
2023-10-31,2023-11-30,selection,forced_exit,0.0,0.0,6.516290726817042e-05,-6.516290726817042e-05,2.1153846153846154,26
2023-10-31,2023-11-30,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-11-30,2023-12-31,selection,retained,0.5445544554455446,-0.012285385582166578,2.7092261464952297e-06,-0.012288094808313074,4.295454545454546,220
2023-11-30,2023-12-31,selection,new_entry,0.45544554455445546,-0.009752414058653971,0.00045544554455445547,-0.010207859603208427,1.0,184
2023-11-30,2023-12-31,selection,planned_exit,0.0,0.0,0.00034825870646766166,-0.00034825870646766166,2.1785714285714284,140
2023-11-30,2023-12-31,selection,forced_exit,0.0,0.0,0.00010447761194029849,-0.00010447761194029849,1.5952380952380953,42
2023-11-30,2023-12-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2023-12-31,2024-01-31,selection,retained,0.5269607843137255,-0.059924872872795576,5.2174335080567015e-06,-0.059930090306303634,4.497674418604651,215
2023-12-31,2024-01-31,selection,new_entry,0.4730392156862745,-0.06378593605854257,0.0004730392156862745,-0.06425897527422884,1.0,193
2023-12-31,2024-01-31,selection,planned_exit,0.0,0.0,0.00037128712871287124,-0.00037128712871287124,1.9466666666666668,150
2023-12-31,2024-01-31,selection,forced_exit,0.0,0.0,9.653465346534653e-05,-9.653465346534653e-05,2.1794871794871793,39
2023-12-31,2024-01-31,selection,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-01-31,2024-02-29,retrospective_test,retained,0.45498783454987834,0.03349904853838922,3.3454987834549693e-06,0.033495703039605765,4.791443850267379,187
2024-01-31,2024-02-29,retrospective_test,new_entry,0.5450121654501217,0.02286481834589486,0.0005450121654501217,0.022319806180444737,1.0,224
2024-01-31,2024-02-29,retrospective_test,planned_exit,0.0,0.0,0.0004534313725490196,-0.0004534313725490196,2.0702702702702704,185
2024-01-31,2024-02-29,retrospective_test,forced_exit,0.0,0.0,8.823529411764705e-05,-8.823529411764705e-05,1.8888888888888888,36
2024-01-31,2024-02-29,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-02-29,2024-03-31,retrospective_test,retained,0.4313253012048193,0.021630613934956217,4.1978131504118405e-06,0.021626416121805804,4.815642458100559,179
2024-02-29,2024-03-31,retrospective_test,new_entry,0.5686746987951807,0.023507335487527113,0.0005686746987951807,0.022938660788731934,1.0,236
2024-02-29,2024-03-31,retrospective_test,planned_exit,0.0,0.0,0.00048175182481751826,-0.00048175182481751826,1.9494949494949494,198
2024-02-29,2024-03-31,retrospective_test,forced_exit,0.0,0.0,8.27250608272506e-05,-8.27250608272506e-05,1.5,34
2024-02-29,2024-03-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-03-31,2024-04-30,retrospective_test,retained,0.5107913669064748,0.014829638773056687,2.461645141718031e-06,0.014827177127914969,4.413145539906103,213
2024-03-31,2024-04-30,retrospective_test,new_entry,0.48920863309352514,0.00803021605174936,0.0004892086330935252,0.007541007418655835,1.0,204
2024-03-31,2024-04-30,retrospective_test,planned_exit,0.0,0.0,0.00036626506024096386,-0.00036626506024096386,1.8289473684210527,152
2024-03-31,2024-04-30,retrospective_test,forced_exit,0.0,0.0,0.00012048192771084338,-0.00012048192771084338,1.86,50
2024-03-31,2024-04-30,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-04-30,2024-05-31,retrospective_test,retained,0.4676258992805755,-0.005039742969190968,0.0,-0.005039742969190968,4.584615384615384,195
2024-04-30,2024-05-31,retrospective_test,new_entry,0.5323741007194244,-0.004988832434494705,0.0005323741007194244,-0.00552120653521413,1.0,222
2024-04-30,2024-05-31,retrospective_test,planned_exit,0.0,0.0,0.0004532374100719424,-0.0004532374100719424,2.0476190476190474,189
2024-04-30,2024-05-31,retrospective_test,forced_exit,0.0,0.0,7.913669064748202e-05,-7.913669064748202e-05,1.7575757575757576,33
2024-04-30,2024-05-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-05-31,2024-06-30,retrospective_test,retained,0.5603864734299516,-0.03336643479009625,4.031557362805419e-06,-0.033370466347459056,4.431034482758621,232
2024-05-31,2024-06-30,retrospective_test,new_entry,0.43961352657004826,-0.035492210959286154,0.0004396135265700483,-0.035931824485856204,1.0,182
2024-05-31,2024-06-30,retrospective_test,planned_exit,0.0,0.0,0.00035251798561151075,-0.00035251798561151075,1.7346938775510203,147
2024-05-31,2024-06-30,retrospective_test,forced_exit,0.0,0.0,9.112709832134291e-05,-9.112709832134291e-05,1.7105263157894737,38
2024-05-31,2024-06-30,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-06-30,2024-07-31,retrospective_test,retained,0.5059952038369304,-0.00039816271539731124,3.666631911861825e-06,-0.00040182934730917304,4.739336492890995,211
2024-06-30,2024-07-31,retrospective_test,new_entry,0.4940047961630695,-0.0005284433620399028,0.0004940047961630695,-0.0010224481582029724,1.0,206
2024-06-30,2024-07-31,retrospective_test,planned_exit,0.0,0.0,0.0003961352657004831,-0.0003961352657004831,2.152439024390244,164
2024-06-30,2024-07-31,retrospective_test,forced_exit,0.0,0.0,9.420289855072463e-05,-9.420289855072463e-05,1.7435897435897436,39
2024-06-30,2024-07-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-07-31,2024-08-31,retrospective_test,retained,0.5083932853717026,-0.016165017406261813,0.0,-0.016165017406261813,4.816037735849057,212
2024-07-31,2024-08-31,retrospective_test,new_entry,0.4916067146282973,-0.017028501419881676,0.0004916067146282973,-0.017520108134509972,1.0,205
2024-07-31,2024-08-31,retrospective_test,planned_exit,0.0,0.0,0.00037410071942446037,-0.00037410071942446037,2.019230769230769,156
2024-07-31,2024-08-31,retrospective_test,forced_exit,0.0,0.0,0.00011750599520383691,-0.00011750599520383691,1.6734693877551021,49
2024-07-31,2024-08-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-08-31,2024-09-30,retrospective_test,retained,0.5288461538461539,0.11467350296751022,1.2682161962738158e-06,0.11467223475131395,4.75,220
2024-08-31,2024-09-30,retrospective_test,new_entry,0.4711538461538462,0.10131582530788281,0.0004711538461538462,0.10084467146172897,1.0,196
2024-08-31,2024-09-30,retrospective_test,planned_exit,0.0,0.0,0.00035251798561151075,-0.00035251798561151075,2.0408163265306123,147
2024-08-31,2024-09-30,retrospective_test,forced_exit,0.0,0.0,0.0001199040767386091,-0.0001199040767386091,2.02,50
2024-08-31,2024-09-30,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-09-30,2024-10-31,retrospective_test,retained,0.43509615384615385,0.0028231014301450374,0.0,0.0028231014301450374,5.254143646408839,181
2024-09-30,2024-10-31,retrospective_test,new_entry,0.5649038461538461,0.003397365800673005,0.0005649038461538462,0.002832461954519159,1.0,235
2024-09-30,2024-10-31,retrospective_test,planned_exit,0.0,0.0,0.0004903846153846154,-0.0004903846153846154,2.0833333333333335,204
2024-09-30,2024-10-31,retrospective_test,forced_exit,0.0,0.0,7.451923076923077e-05,-7.451923076923077e-05,1.4838709677419355,31
2024-09-30,2024-10-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-10-31,2024-11-30,retrospective_test,retained,0.5263157894736842,0.021093234154643842,2.5303643724696856e-06,0.02109070379027137,4.677272727272728,220
2024-10-31,2024-11-30,retrospective_test,new_entry,0.47368421052631576,0.023362603819459954,0.00047368421052631577,0.022888919608933637,1.0,198
2024-10-31,2024-11-30,retrospective_test,planned_exit,0.0,0.0,0.0003317307692307693,-0.0003317307692307693,1.7753623188405796,138
2024-10-31,2024-11-30,retrospective_test,forced_exit,0.0,0.0,0.0001394230769230769,-0.0001394230769230769,2.2758620689655173,58
2024-10-31,2024-11-30,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-11-30,2024-12-31,retrospective_test,retained,0.5598086124401913,0.006217276991805697,0.0,0.006217276991805697,4.6239316239316235,234
2024-11-30,2024-12-31,retrospective_test,new_entry,0.4401913875598086,0.0005271959209672534,0.0004401913875598086,8.700453340744474e-05,1.0,184
2024-11-30,2024-12-31,retrospective_test,planned_exit,0.0,0.0,0.000354066985645933,-0.000354066985645933,1.885135135135135,148
2024-11-30,2024-12-31,retrospective_test,forced_exit,0.0,0.0,8.61244019138756e-05,-8.61244019138756e-05,2.7777777777777777,36
2024-11-30,2024-12-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2024-12-31,2025-01-31,retrospective_test,retained,0.5202863961813843,-0.006272495935060101,1.244704297084607e-06,-0.006273740639357185,4.8577981651376145,218
2024-12-31,2025-01-31,retrospective_test,new_entry,0.4797136038186158,-0.008478574396716673,0.00047971360381861576,-0.008958288000535289,1.0,201
2024-12-31,2025-01-31,retrospective_test,planned_exit,0.0,0.0,0.0004258373205741627,-0.0004258373205741627,2.157303370786517,178
2024-12-31,2025-01-31,retrospective_test,forced_exit,0.0,0.0,5.263157894736842e-05,-5.263157894736842e-05,1.8636363636363635,22
2024-12-31,2025-01-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-01-31,2025-02-28,retrospective_test,retained,0.5250596658711217,0.01905353629357341,0.0,0.01905353629357341,4.886363636363637,220
2025-01-31,2025-02-28,retrospective_test,new_entry,0.4749403341288783,0.025160515691469904,0.0004749403341288783,0.024685575357341026,1.0,199
2025-01-31,2025-02-28,retrospective_test,planned_exit,0.0,0.0,0.0004033412887828162,-0.0004033412887828162,2.195266272189349,169
2025-01-31,2025-02-28,retrospective_test,forced_exit,0.0,0.0,7.159904534606205e-05,-7.159904534606205e-05,1.1333333333333333,30
2025-01-31,2025-02-28,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-02-28,2025-03-31,retrospective_test,retained,0.4904761904761905,0.012301336749994915,1.1705875667689294e-06,0.012300166162428145,4.87378640776699,206
2025-02-28,2025-03-31,retrospective_test,new_entry,0.5095238095238096,0.016659790294297448,0.0005095238095238095,0.016150266484773638,1.0,214
2025-02-28,2025-03-31,retrospective_test,planned_exit,0.0,0.0,0.0003914081145584726,-0.0003914081145584726,2.268292682926829,164
2025-02-28,2025-03-31,retrospective_test,forced_exit,0.0,0.0,0.00011694510739856802,-0.00011694510739856802,2.122448979591837,49
2025-02-28,2025-03-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-03-31,2025-04-30,retrospective_test,retained,0.48571428571428577,-0.016680916660956426,0.0,-0.016680916660956426,4.769607843137255,204
2025-03-31,2025-04-30,retrospective_test,new_entry,0.5142857142857143,-0.021289853188109872,0.0005142857142857143,-0.021804138902395586,1.0,216
2025-03-31,2025-04-30,retrospective_test,planned_exit,0.0,0.0,0.0003880952380952381,-0.0003880952380952381,2.0920245398773005,163
2025-03-31,2025-04-30,retrospective_test,forced_exit,0.0,0.0,0.00012619047619047622,-0.00012619047619047622,2.0377358490566038,53
2025-03-31,2025-04-30,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-04-30,2025-05-31,retrospective_test,retained,0.42307692307692313,0.010164860028878927,4.029304029304015e-06,0.010160830724849622,4.579545454545454,176
2025-04-30,2025-05-31,retrospective_test,new_entry,0.576923076923077,0.029028205176655043,0.000576923076923077,0.028451282099731967,1.0,240
2025-04-30,2025-05-31,retrospective_test,planned_exit,0.0,0.0,0.00046904761904761904,-0.00046904761904761904,2.3908629441624365,197
2025-04-30,2025-05-31,retrospective_test,forced_exit,0.0,0.0,0.0001119047619047619,-0.0001119047619047619,1.872340425531915,47
2025-04-30,2025-05-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-05-31,2025-06-30,retrospective_test,retained,0.4613526570048309,0.021475495858691514,2.2180416202154856e-06,0.0214732778170713,4.345549738219895,191
2025-05-31,2025-06-30,retrospective_test,new_entry,0.538647342995169,0.02018809564544191,0.0005386473429951691,0.01964944830244674,1.0,223
2025-05-31,2025-06-30,retrospective_test,planned_exit,0.0,0.0,0.0003341346153846154,-0.0003341346153846154,1.776978417266187,139
2025-05-31,2025-06-30,retrospective_test,forced_exit,0.0,0.0,0.00020673076923076925,-0.00020673076923076925,1.8604651162790697,86
2025-05-31,2025-06-30,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-06-30,2025-07-31,retrospective_test,retained,0.43062200956937796,0.02425264752542103,4.1605991262741795e-06,0.024248486926294756,4.383333333333334,180
2025-06-30,2025-07-31,retrospective_test,new_entry,0.569377990430622,0.025903496147445533,0.000569377990430622,0.02533411815701491,1.0,238
2025-06-30,2025-07-31,retrospective_test,planned_exit,0.0,0.0,0.00043478260869565214,-0.00043478260869565214,1.8333333333333333,180
2025-06-30,2025-07-31,retrospective_test,forced_exit,0.0,0.0,0.00013043478260869564,-0.00013043478260869564,2.111111111111111,54
2025-06-30,2025-07-31,retrospective_test,unfilled_or_carried,0.0,0.0,0.0,0.0,,0
2025-07-31,2025-08-31,retrospective_test,retained,0.3947990543735225,0.02429824466461759,4.722476726956004e-06,0.024293522187890635,4.221556886227545,167
2025-07-31,2025-08-31,retrospective_test,new_entry,0.6052009456264775,0.046616708909233695,0.0006052009456264775,0.046011507963607215,1.0,256
2025-07-31,2025-08-31,retrospective_test,planned_exit,0.0,0.0,0.000485645933014354,-0.000485645933014354,1.8374384236453203,203
2025-07-31,2025-08-31,retrospective_test,forced_exit,0.0,0.0,0.00011483253588516745,-0.00011483253588516745,2.4166666666666665,48
