month,gross_return,turnover,holdings,net_return,exposure,risk_managed_return,benchmark_return,strategy_nav,risk_managed_nav,benchmark_nav
2018-10-31,-0.07453980225767219,0.5132075471698113,265,-0.07556621735201181,0.8228763872758253,-0.062181655934723266,-0.0828875907452079,1.9278401896646888,1.7094630407429543,1.4319655350984388
2018-11-30,0.05336321842096146,0.5955056179775281,267,0.052172207185006404,0.8016990756434704,0.04182641027449926,0.005982311715023281,2.028419867459457,1.780963743234162,1.4405319992945678
2018-12-31,-0.024999581201206933,0.6286764705882353,272,-0.026256934142383403,0.7586523662003871,-0.0199198852162869,-0.05106976465728319,1.975159780586472,1.745487149894569,1.3669643691093085
2019-01-31,-0.014788804039431653,0.6,275,-0.015988804039431655,0.7585557087242977,-0.012128398579784993,0.06343439027627573,1.9435793379081079,1.7243171860247548,1.4536769203931514
2019-02-28,0.2232258277006979,0.5942028985507246,276,0.22203742190359646,0.7584367255341178,0.1684013352146011,0.14609525196006778,2.3751266833623235,2.0146945024848075,1.6660522163465243
2019-03-31,0.10424210339435244,0.5418181818181818,275,0.10315846703071607,0.4816613558682708,0.04968744709930702,0.055314224798026945,2.6201411110217294,2.1147995289982857,1.758208603166767
2019-04-30,-0.038272484372141466,0.5379061371841155,277,-0.0393482966465097,0.4741664897541424,-0.018657643698680195,0.01055378736224677,2.5170430213295307,2.075342352892099,1.7767643629030618
2019-05-31,-0.02767348691611482,0.635036496350365,274,-0.02894355990881555,0.4733333727057538,-0.013699952829750705,-0.07242568367988345,2.4441908358486133,2.0469102605518934,1.648080989181755
2019-06-30,0.012565277533046733,0.6058394160583942,274,0.011353598700929945,0.4714276167941,0.005352399977615994,0.05394294367769503,2.471941197747329,2.057866142984653,1.7369833291574663
2019-07-31,-0.0024379696549856333,0.5108695652173914,276,-0.003459708785420416,0.4980896839643554,-0.0017232452555387588,0.002555187090005351,2.46338900106844,2.054319934917221,1.741421646535684
2019-08-31,-0.007792565972111189,0.5683453237410072,278,-0.008929256619593203,0.49777966700913373,-0.004444802386740208,-0.009327399540573156,2.4413927685240164,2.045188888767373,1.7251787110698429
2019-09-30,0.02314801146486133,0.5035971223021583,278,0.022140817220257014,0.5441632626723167,0.01204821933680647,0.0039350796259944865,2.4954471995747642,2.069829773084442,1.7319674266669733
2019-10-31,-0.0026150745918510155,0.525,280,-0.003665074591851015,0.5480894916061858,-0.0020087888697463718,0.018933204650009694,2.486301199448297,2.0656719220740003,1.7647591204032098
2019-11-30,-0.029349183383772078,0.5607142857142857,280,-0.03047061195520065,0.5863732929447617,-0.01786715307021303,-0.014944585475517358,2.410542080396158,2.028764245649463,1.7383855268846453
2019-12-31,0.09705014635261264,0.5785714285714285,280,0.09589300349546978,0.5789277476959462,0.05551512053343182,0.0699746054192476,2.641696200537564,2.1413913372806097,1.8600283681949292
2020-01-31,0.008451546685829531,0.5663082437275986,279,0.007318930198374334,0.5646221260126516,0.004132429928744314,-0.022622946742068883,2.661030590634609,2.150240486931942,1.817949045482518
2020-02-29,0.0009820763835299378,0.5265017667844523,283,-7.092715003896685e-05,0.5713067206810422,-4.0521157496014406e-05,-0.01594808999939812,2.660841851318649,2.150153356698517,1.7889562304908428
2020-03-31,-0.011149928562658158,0.5,286,-0.012149928562658157,0.9547189668649745,-0.01159976724482424,-0.06443992031262435,2.628512812908596,2.1252120782201365,1.67367603355524
2020-04-30,0.02512143362067788,0.6118881118881119,286,0.023897657396901657,1.0,0.023897657396901657,0.0614245096840591,2.691328111574852,2.1759996683611984,1.7764807632863315
2020-05-31,0.03959974583011775,0.6013986013986015,286,0.03839694862732055,1.0,0.03839694862732055,-0.011643545248738563,2.7946668988142553,2.25955141584033,1.7557962291354936
2020-06-30,0.06801672843762731,0.6306620209059233,287,0.06675540439581547,1.0,0.06675540439581547,0.07678650751368776,2.9812260177962004,2.4103886843578883,1.8906176894765108
2020-07-31,0.14173151355015037,0.5586206896551724,290,0.14061427217084002,1.0,0.14061427217084002,0.1275431702087788,3.4004289444653852,2.7493237348577018,2.1317530632451414
2020-08-31,0.05438762911259327,0.5641891891891893,296,0.05325925073421489,0.8650120308829974,0.04606989264090999,0.025808051996283776,3.581533242222549,2.8759847841577018,2.1867694571446092
2020-09-30,-0.07891293096826367,0.6127946127946128,297,-0.0801385201938529,0.8825844058971442,-0.07072900823476795,-0.04751083908165177,3.2945144681657417,2.6725692326759445,2.0828742053575406
2020-10-31,-0.009888697903392517,0.527027027027027,296,-0.01094275195744657,0.7329792842916449,-0.008020810497950184,0.02353042492997126,3.258463413520385,2.6511330613179984,2.13188512048528
2020-11-30,0.031010546809717005,0.4949494949494949,297,0.030020647819818017,0.7285767809044646,0.021872346949229647,0.056422011625423485,3.356284596091442,2.709119563443719,2.2521703675373677
2020-12-31,-0.04070278922802102,0.6066666666666667,300,-0.04191612256135435,0.7614208502043669,-0.03191580967793688,0.0506071658678775,3.2156021596108872,2.622655819062074,2.36614632689005
2021-01-31,-0.0778179261082858,0.5415282392026578,301,-0.07890098258669112,0.7714248364214681,-0.0608661775854313,0.026994725486346516,2.9618879896097026,2.463024784233577,2.4300197974449738
2021-02-28,0.04976066689747658,0.5016393442622951,305,0.04875738820895199,0.690159118111119,0.03365035604769178,-0.002840176127237415,3.1063019121505353,2.545906445177326,2.4231181132275563
2021-03-31,0.023153448808606734,0.5162337662337662,308,0.0221209812761392,0.6813246347590489,0.0150715694884773,-0.054039993194380354,3.1750163585872526,2.5842772510769785,2.2921728268795594
2021-04-30,0.01917074468809183,0.5463258785942492,313,0.01807809293090333,0.6873131923588771,0.012425311764099617,0.014884030097223944,3.232414599374931,2.61638770160648,2.326289596222874
2021-05-31,0.03731841541816922,0.6305732484076434,314,0.036057268921353934,0.6876404878582872,0.024794437991917277,0.040613577409559065,3.348966641849903,2.681259564236777,2.4207685388161235
2021-06-30,0.021090696990948822,0.5428571428571429,315,0.020004982705234535,0.6883848933975844,0.013771127886963394,-0.020167749778965405,3.4159626616005174,2.7181835325940256,2.371947084652488
2021-07-31,-0.01330023236177558,0.5520504731861199,317,-0.01440433330814782,0.7103541556822256,-0.010232178025274704,-0.07903363359665394,3.366757996854636,2.6903705947831535,2.184483487853412
2021-08-31,0.07047191030507842,0.562111801242236,322,0.06934768670259395,0.9395785134212077,0.06515759638122287,-0.001154775341750569,3.600234875623964,2.8656686761139443,2.181960900187178
2021-09-30,-0.017258464081492706,0.5030674846625767,326,-0.01826459905081786,0.9027406786292963,-0.016488196542027315,0.01264594848043199,3.534478029131921,2.8184189677578466,2.209553865317262
2021-10-31,-0.02066642206540203,0.5830815709969788,331,-0.021832585207395987,1.0,-0.021832585207395987,0.008709924870347052,3.457311236397229,2.7568855954941327,2.2287989134811603
2021-11-30,0.1359426133843082,0.5885885885885886,333,0.134765436207131,1.0,0.134765436207131,-0.01563454015643473,3.9232372932741173,3.128418485344056,2.193952667367721
2021-12-31,0.036214481610129176,0.543026706231454,337,0.03512842819766627,0.7749115330386538,0.027221424147891842,0.02242073799401867,4.061054452833304,3.2135784918457118,2.243142705294051
2022-01-31,-0.09455521566751474,0.6162790697674418,344,-0.09578777380704961,0.8143925077074563,-0.07800884531843773,-0.07622665732193568,3.6720550874871956,2.962890944356661,2.0721554349734017
2022-02-28,0.0409696929571703,0.5702005730659025,349,0.039829291811038496,0.7706302366493951,0.030693656573918413,0.003917167341859651,3.818310441112932,3.0538329014687173,2.0802724145705365
2022-03-31,-0.046308166895689375,0.518413597733711,353,-0.0473449940911568,0.7756650997842424,-0.0367238595660015,-0.0783637870391124,3.637532555840238,2.941684370857145,1.9172543900917909
2022-04-30,-0.15048943179916036,0.5350140056022409,357,-0.15155945981036484,0.7344482536255162,-0.11131258057814906,-0.048869561611052825,3.0862300866344756,2.6142378922906273,1.8235590085511386
2022-05-31,0.1112109411556417,0.6067415730337078,356,0.10999745800957429,0.5727182400922429,0.06299755056586379,0.018743497624188477,3.4257075509969366,2.7789284761014033,1.8577388824954844
2022-06-30,0.06831060111109287,0.6190476190476191,357,0.06707250587299764,0.5301003672111572,0.03555515999304854,0.09617292091419549,3.6554783408303515,2.8777337226784274,2.0364030571209484
2022-07-31,0.025378732908530658,0.5081967213114754,366,0.02436233946590771,0.5180840686176902,0.01262173995154279,-0.07021476127258319,3.7445343450799333,2.9140557293758595,1.8934175026104425
2022-08-31,-0.0322102296174804,0.5136612021857924,366,-0.03323755202185198,0.5195404377945407,-0.0172682523286518,-0.021885302914197102,3.6200751899877277,2.8637350797412435,1.8519794870227704
2022-09-30,-0.08408165316326288,0.558904109589041,365,-0.08519946138244096,0.5267948596994424,-0.044882638305431044,-0.0671644795086368,3.311646733636836,2.7352030939546426,1.7275922487162139
2022-10-31,0.05338527659387105,0.5489130434782609,368,0.05228745050691453,0.5035092708546747,0.026327216079586425,-0.07784350342153079,3.484804298318257,2.80721337683074,1.5931104155922633
2022-11-30,0.08198796080198567,0.5390835579514826,371,0.08090979368608271,0.497152962784661,0.04022454364933167,0.09813761002512389,3.7667590951315617,2.9201322538400554,1.74945446428462
2022-12-31,-0.03238446765270593,0.5372340425531915,376,-0.03345893573781231,0.5350612811758103,-0.017902581022652964,0.0048267645667119385,3.640727344627735,2.8678543495688213,1.757898669103905
2023-01-31,0.09625942121730639,0.474934036939314,379,0.09530955314342776,0.537104274528449,0.05119116839673142,0.07366906148449348,3.987723440961263,3.014663164514898,1.8874014142416298
2023-02-28,0.047616970423134154,0.5195822454308094,383,0.04657780593227254,0.5402771912427182,0.025164926163336626,-0.02102497935404002,4.173462849505931,3.090526940457246,1.8477188384744136
2023-03-31,-0.01855704573446136,0.5567010309278351,388,-0.01967044779631703,0.5385819159319603,-0.010594147461380031,-0.00455584915998164,4.091368966394857,3.0577854423166744,1.8393009101562678
2023-04-30,-0.03213278895179487,0.47193877551020413,392,-0.03307666650281527,0.548300648150618,-0.018135957682155448,-0.005392365487754569,3.956040119553446,3.0023295749337082,1.8293827274067456
2023-05-31,0.02878491674999376,0.48091603053435117,393,0.027823084688925057,0.6963846360863567,0.019375568705896958,-0.05722129510250629,4.066109358832567,3.0605014178905825,1.7247030785063764
2023-06-30,0.023936875975058565,0.5127551020408163,392,0.02291136577097693,0.7747037765736192,0.01774952158923538,0.011559794395466172,4.159269477617573,3.1148238538813167,1.7446402914871377
2023-07-31,0.007786540108445037,0.48362720403022674,397,0.006819285700384583,0.8075675907319565,0.0055070341235724605,0.044806921641900255,4.187632724490337,3.131977295133559,1.8228122523211039
2023-08-31,-0.019803395488206945,0.5376884422110553,398,-0.020878772372629056,0.8094527643789943,-0.016900380013864364,-0.062111274079106216,4.1002000940555305,3.0790456886510067,1.7095950609224349
2023-09-30,-0.0022985867927548895,0.568922305764411,399,-0.0034364314042837118,0.8218860112925451,-0.0028243548999471796,-0.020118224591157752,4.086110037688471,3.070349370873104,1.6752010435268634
2023-10-31,-0.0240631166429829,0.5062344139650873,401,-0.025075585470913073,0.9953962510207491,-0.02496014376989724,-0.03171477190890881,3.9836484361948576,2.993713009152298,1.6220724245298428
2023-11-30,0.053658817066414635,0.49504950495049505,404,0.052668718056513644,0.9892375950006317,0.0521018759819919,-0.021357829805897843,4.193462092517077,3.1496910730808274,1.5874284777538943
2023-12-31,-0.010773704645018941,0.5233415233415233,407,-0.011820387691701987,1.0,-0.011820387691701987,-0.01861658886761508,4.143893744813069,3.112460503487919,1.557875974426806
2024-01-31,-0.17684392554243522,0.5036496350364963,411,-0.1778512248125082,1.0,-0.1778512248125082,-0.06288360759101408,3.406897166805174,2.558905590762037,1.459911112975482
2024-02-29,0.05337211203538526,0.6053268765133172,413,0.05216145828235862,0.7263026500187381,0.03788500537931892,0.09353014093071232,3.584605891243768,2.655849742833226,1.596456805118392
2024-03-31,0.06980478687764789,0.6211031175059952,417,0.0685625806426359,0.7201188981130836,0.0493732100241644,0.00608776228796537,3.830375721734237,2.786977569978754,1.6061756546509576
2024-04-30,-0.009048588940549029,0.5645933014354068,418,-0.010177775543419842,0.6744514305953149,-0.00686441527553752,0.018914444734774438,3.791391017391461,2.767846598574811,1.6365555753051932
2024-05-31,-0.005826488248983314,0.5933014354066986,418,-0.0070130911197967116,0.6810700382121248,-0.0047764062369450595,-0.00679042534003893,3.764801646715716,2.7546262388184712,1.625442666856259
2024-06-30,-0.0804758108192776,0.5410628019323671,414,-0.08155793642314234,0.6883243401149186,-0.05613831276959393,-0.033035207114202714,3.457752193367134,2.5999861694603497,1.5717458317044004
2024-07-31,0.0037786530251544114,0.5023923444976077,418,0.002773868336159196,0.6567098166048861,0.0018216265663252064,-0.005654298131233415,3.4673435426905996,2.6047223733387166,1.5628587121854203
2024-08-31,-0.036795049895637054,0.5023923444976077,418,-0.03779983458463227,0.657717510879863,-0.024861613114674896,-0.0350516373508144,3.336278530328802,2.5399647734216315,1.508077955375336
2024-09-30,0.23586730443571463,0.5480769230769231,416,0.23477115058956077,0.654206166413049,0.15358873441157717,0.20967379518361295,4.119540479581343,2.930074748421448,1.824282383711626
2024-10-31,0.05104813853171867,0.5611510791366907,417,0.04992583637344529,0.4418219767152429,0.022058331715677372,-0.03156275490562466,4.325211983498706,2.994707309173858,1.7667030059558873
2024-11-30,0.07107740790375566,0.4916067146282974,417,0.07009419447449906,0.4404702181036723,0.030874405127983826,0.006562210830290294,4.628384233413498,3.087167115877026,1.7782964835554773
2024-12-31,-0.05951259982562537,0.5502392344497608,418,-0.06061307829452489,0.4369437828753413,-0.02648450772172895,0.004681250562020178,4.347843617496461,3.0054050145583133,1.78662113496856
2025-01-31,-0.00175024601983617,0.6014319809069213,419,-0.0029531099816500128,0.4279802816738903,-0.0012638728417605494,-0.029943040781999053,4.335003957110979,3.001606564781922,1.733124265462215
2025-02-28,0.10720391416994325,0.5250596658711217,419,0.106153794838201,0.5229416439577974,0.05551223998504758,0.0191150452401041,4.7951810777969275,3.1682324687467904,1.7662530142032473
2025-03-31,0.03008778530373483,0.519047619047619,420,0.029049690065639594,0.503918820801447,0.014638685562524614,-0.0007070396952717495,4.934479601915548,3.214611227645756,1.7650042032103122
2025-04-30,-0.008891550507678207,0.5727923627684964,419,-0.0100371352332152,0.5095958091783055,-0.00511488205100238,-0.030027992439475515,4.88495156284558,3.19816887037652,1.7120046703406704
2025-05-31,0.049612391515413856,0.6225961538461539,416,0.04836719920772155,0.509626945438886,0.02464922799166524,0.018473998586821194,5.121222988205803,3.2770012640182773,1.7436322422011752
2025-06-30,0.07556276177625314,0.5544794188861986,413,0.07445380293848074,0.5117836210963581,0.03810423687225034,0.024960761935700404,5.502517515373695,3.401868896413094,1.7871546315021702
2025-07-31,0.05462083156919363,0.5727923627684964,419,0.05347524684365664,0.5566820590495485,0.02976871052110965,0.035444794813062286,5.796765997769847,3.503138146821182,1.8504999607149786
2025-08-31,0.07752069632611003,0.5981087470449172,423,0.07632447883202019,0.5635955198125433,0.04301613432175388,0.1033417546073725,6.239201141460805,3.653829607892502,2.0417338735561383
2025-09-30,-0.008804030377463561,0.5592417061611374,422,-0.009922513789785837,0.5979307575842636,-0.005932976187466948,0.032008347672699555,6.177292582097413,3.632151523835814,2.107086401236051
2025-10-31,0.027939423676557138,0.5366430260047281,423,0.026866137624547683,0.9089478796957274,0.024419918829446222,-5.835598087755578e-06,6.343252574755139,3.7208483692241345,2.107074105126677
2025-11-30,-0.018656575656225385,0.5995260663507109,422,-0.019855627788926807,0.9123224433858708,-0.0181147348593541,-0.024566775768208093,6.2173033126596495,3.6534461875637794,2.055310088059032
2025-12-31,0.025648990680838837,0.5497630331753555,422,0.024549464614488127,0.897551180799882,0.02203440095273874,0.022814799438356737,6.369934780331327,3.7339476857198144,2.1022015755017303
