refit_month,target_type,feature,standardized_coefficient
2022-10-31,original_1m,cash_conversion_missing,0.0005998757330581729
2022-10-31,original_1m,medium_reversal_3m_missing,0.0
2022-10-31,original_1m,medium_reversal_6m_missing,0.0
2022-10-31,original_1m,return_stability_6m_missing,0.0
2022-10-31,original_1m,return_stability_12m_missing,0.0
2022-10-31,original_1m,downside_stability_12m_missing,0.003755560675149492
2022-10-31,original_1m,low_turnover_missing,0.0
2022-10-31,original_1m,lottery_avoidance_missing,0.0
2022-10-31,original_1m,residual_reversal_missing,0.0
2022-10-31,original_1m,profitability_momentum_missing,-0.003347097099856086
2022-10-31,original_1m,value_composite_missing,0.0008032013501387892
2022-10-31,original_1m,quality_composite_missing,0.006722697908006913
2023-01-31,original_1m,long_term_reversal_12_1,-0.007177574696901875
2023-01-31,original_1m,earnings_yield,0.003641924726799001
2023-01-31,original_1m,book_to_market,-0.0007312037922810825
2023-01-31,original_1m,sales_to_price,0.00197808623588741
2023-01-31,original_1m,low_volatility,0.006754840181563768
2023-01-31,original_1m,large_cap_stability,-0.0013126438832328
2023-01-31,original_1m,short_reversal,0.03386804317670765
2023-01-31,original_1m,illiquidity_premium,0.012667770935899736
2023-01-31,original_1m,roe,0.005570208019834707
2023-01-31,original_1m,roa,0.003093656521307878
2023-01-31,original_1m,gross_margin,0.010073164849369202
2023-01-31,original_1m,cash_conversion,0.006026931255267438
2023-01-31,original_1m,medium_reversal_3m,0.0049591850767112524
2023-01-31,original_1m,medium_reversal_6m,0.0012662569191829508
2023-01-31,original_1m,return_stability_6m,0.00017251842458652436
2023-01-31,original_1m,return_stability_12m,0.006466514275416083
2023-01-31,original_1m,downside_stability_12m,0.00021349580622403525
2023-01-31,original_1m,low_turnover,0.016342110490377634
2023-01-31,original_1m,lottery_avoidance,0.0020071874135989577
2023-01-31,original_1m,residual_reversal,-0.021924411252322598
2023-01-31,original_1m,profitability_momentum,0.0016174067009458893
2023-01-31,original_1m,value_composite,0.010413387009401589
2023-01-31,original_1m,quality_composite,-0.006928830371696329
2023-01-31,original_1m,long_term_reversal_12_1_missing,0.0006705385606462215
2023-01-31,original_1m,earnings_yield_missing,-0.0014732217640155544
2023-01-31,original_1m,book_to_market_missing,-0.0024226264289969276
2023-01-31,original_1m,sales_to_price_missing,-0.0020323685228007394
2023-01-31,original_1m,low_volatility_missing,0.0
2023-01-31,original_1m,large_cap_stability_missing,0.0
2023-01-31,original_1m,short_reversal_missing,0.0
2023-01-31,original_1m,illiquidity_premium_missing,0.0
2023-01-31,original_1m,roe_missing,-0.003497773603714944
2023-01-31,original_1m,roa_missing,-0.0047502968471550425
2023-01-31,original_1m,gross_margin_missing,0.0014601379208485348
2023-01-31,original_1m,cash_conversion_missing,0.00040334794811275473
2023-01-31,original_1m,medium_reversal_3m_missing,0.0
2023-01-31,original_1m,medium_reversal_6m_missing,0.0
2023-01-31,original_1m,return_stability_6m_missing,0.0
2023-01-31,original_1m,return_stability_12m_missing,0.0
2023-01-31,original_1m,downside_stability_12m_missing,0.00413940136317429
2023-01-31,original_1m,low_turnover_missing,0.0
2023-01-31,original_1m,lottery_avoidance_missing,0.0
2023-01-31,original_1m,residual_reversal_missing,0.0
2023-01-31,original_1m,profitability_momentum_missing,-0.004336294948411795
2023-01-31,original_1m,value_composite_missing,0.0007035059102140771
2023-01-31,original_1m,quality_composite_missing,0.005522991493086694
2023-04-30,original_1m,long_term_reversal_12_1,-0.005125237984090107
2023-04-30,original_1m,earnings_yield,0.005168014568009779
2023-04-30,original_1m,book_to_market,0.0010786965917867785
2023-04-30,original_1m,sales_to_price,0.0039018924045150657
2023-04-30,original_1m,low_volatility,0.00783869544357496
2023-04-30,original_1m,large_cap_stability,-2.3496553901537084e-05
2023-04-30,original_1m,short_reversal,0.036206757862483056
2023-04-30,original_1m,illiquidity_premium,0.013255667573997187
2023-04-30,original_1m,roe,0.0050406590721984385
2023-04-30,original_1m,roa,0.008552623189928577
2023-04-30,original_1m,gross_margin,0.014031152188094302
2023-04-30,original_1m,cash_conversion,0.008549116587965668
2023-04-30,original_1m,medium_reversal_3m,0.0035812583962499867
2023-04-30,original_1m,medium_reversal_6m,0.002176901497167198
2023-04-30,original_1m,return_stability_6m,-0.0002744945480089757
2023-04-30,original_1m,return_stability_12m,0.006815241222023535
2023-04-30,original_1m,downside_stability_12m,0.00018191705429803428
2023-04-30,original_1m,low_turnover,0.01598605717310925
2023-04-30,original_1m,lottery_avoidance,0.0016064693690134612
2023-04-30,original_1m,residual_reversal,-0.0255587844060584
2023-04-30,original_1m,profitability_momentum,0.0025658704645296726
2023-04-30,original_1m,value_composite,0.007080178351618458
2023-04-30,original_1m,quality_composite,-0.013691642181609313
2023-04-30,original_1m,long_term_reversal_12_1_missing,0.0010583861233078716
2023-04-30,original_1m,earnings_yield_missing,-0.002228983339170731
2023-04-30,original_1m,book_to_market_missing,-0.0029323525699181214
2023-04-30,original_1m,sales_to_price_missing,-0.0016384504446552552
2023-04-30,original_1m,low_volatility_missing,0.0
2023-04-30,original_1m,large_cap_stability_missing,0.0
2023-04-30,original_1m,short_reversal_missing,0.0
2023-04-30,original_1m,illiquidity_premium_missing,0.0
2023-04-30,original_1m,roe_missing,-0.003251116207431051
2023-04-30,original_1m,roa_missing,-0.003826796654289508
2023-04-30,original_1m,gross_margin_missing,0.0015088504781109173
2023-04-30,original_1m,cash_conversion_missing,0.00042517890416076597
2023-04-30,original_1m,medium_reversal_3m_missing,0.0
2023-04-30,original_1m,medium_reversal_6m_missing,0.0
2023-04-30,original_1m,return_stability_6m_missing,0.0
2023-04-30,original_1m,return_stability_12m_missing,0.0
2023-04-30,original_1m,downside_stability_12m_missing,0.004067879557569589
2023-04-30,original_1m,low_turnover_missing,0.0
2023-04-30,original_1m,lottery_avoidance_missing,0.0
2023-04-30,original_1m,residual_reversal_missing,0.0
2023-04-30,original_1m,profitability_momentum_missing,-0.004609424934225253
2023-04-30,original_1m,value_composite_missing,0.000573829833027305
2023-04-30,original_1m,quality_composite_missing,0.0034768509022366444
2023-07-31,original_1m,long_term_reversal_12_1,-0.006815175840030526
2023-07-31,original_1m,earnings_yield,0.0034589040957612796
2023-07-31,original_1m,book_to_market,-0.005284654622683302
2023-07-31,original_1m,sales_to_price,-0.0018272823031756022
2023-07-31,original_1m,low_volatility,0.005697828498155332
2023-07-31,original_1m,large_cap_stability,0.001443953967715356
2023-07-31,original_1m,short_reversal,0.032052145878557474
2023-07-31,original_1m,illiquidity_premium,0.014641827387181606
2023-07-31,original_1m,roe,0.0012674084240193132
2023-07-31,original_1m,roa,0.004952980608717058
2023-07-31,original_1m,gross_margin,0.008838538068328662
2023-07-31,original_1m,cash_conversion,0.005710212175270365
2023-07-31,original_1m,medium_reversal_3m,0.0037553220660691356
2023-07-31,original_1m,medium_reversal_6m,0.0021832664707379487
2023-07-31,original_1m,return_stability_6m,-0.0012327844761263896
2023-07-31,original_1m,return_stability_12m,0.010034010199041817
2023-07-31,original_1m,downside_stability_12m,-0.001155775144206598
2023-07-31,original_1m,low_turnover,0.014017139417989925
2023-07-31,original_1m,lottery_avoidance,0.0029540651651570214
2023-07-31,original_1m,residual_reversal,-0.022403620584338473
2023-07-31,original_1m,profitability_momentum,0.0015560325419477666
2023-07-31,original_1m,value_composite,0.01923371446423088
2023-07-31,original_1m,quality_composite,-0.007536610265051511
2023-07-31,original_1m,long_term_reversal_12_1_missing,0.0014915741144879953
2023-07-31,original_1m,earnings_yield_missing,-0.004359763302420289
2023-07-31,original_1m,book_to_market_missing,-0.0022162074053087913
2023-07-31,original_1m,sales_to_price_missing,-0.0006093736161123174
2023-07-31,original_1m,low_volatility_missing,0.0
2023-07-31,original_1m,large_cap_stability_missing,0.0
2023-07-31,original_1m,short_reversal_missing,0.0
2023-07-31,original_1m,illiquidity_premium_missing,0.0
2023-07-31,original_1m,roe_missing,-0.002780496107250104
2023-07-31,original_1m,roa_missing,-0.007223026522099141
2023-07-31,original_1m,gross_margin_missing,0.0005799536719097881
2023-07-31,original_1m,cash_conversion_missing,-0.00028092578636007093
2023-07-31,original_1m,medium_reversal_3m_missing,0.0
2023-07-31,original_1m,medium_reversal_6m_missing,0.0
2023-07-31,original_1m,return_stability_6m_missing,0.0
2023-07-31,original_1m,return_stability_12m_missing,0.0
2023-07-31,original_1m,downside_stability_12m_missing,0.004962274009576422
2023-07-31,original_1m,low_turnover_missing,0.0
2023-07-31,original_1m,lottery_avoidance_missing,0.0
2023-07-31,original_1m,residual_reversal_missing,0.0
2023-07-31,original_1m,profitability_momentum_missing,-0.0038999722526674593
2023-07-31,original_1m,value_composite_missing,0.0004175897695964515
2023-07-31,original_1m,quality_composite_missing,0.006542287881818075
2023-10-31,original_1m,long_term_reversal_12_1,-0.008246343446653577
2023-10-31,original_1m,earnings_yield,0.0034775418586983913
2023-10-31,original_1m,book_to_market,-0.003600771932925378
2023-10-31,original_1m,sales_to_price,0.0023467221967138235
2023-10-31,original_1m,low_volatility,0.01024161393524378
2023-10-31,original_1m,large_cap_stability,0.0016240069334339943
2023-10-31,original_1m,short_reversal,0.032416321127768474
2023-10-31,original_1m,illiquidity_premium,0.016134959248784456
2023-10-31,original_1m,roe,-1.5416832854597045e-05
2023-10-31,original_1m,roa,0.004974874617125586
2023-10-31,original_1m,gross_margin,0.011003599039857832
2023-10-31,original_1m,cash_conversion,0.005645170031945682
2023-10-31,original_1m,medium_reversal_3m,0.003071487531104019
2023-10-31,original_1m,medium_reversal_6m,0.002385396606139048
2023-10-31,original_1m,return_stability_6m,0.00017829905513855172
2023-10-31,original_1m,return_stability_12m,0.009587015164918758
2023-10-31,original_1m,downside_stability_12m,9.475167868534968e-06
2023-10-31,original_1m,low_turnover,0.012243030466072653
2023-10-31,original_1m,lottery_avoidance,0.0005518690042773346
2023-10-31,original_1m,residual_reversal,-0.02201755863559658
2023-10-31,original_1m,profitability_momentum,0.00035699605247990345
2023-10-31,original_1m,value_composite,0.01563186657880553
2023-10-31,original_1m,quality_composite,-0.005743946899635287
2023-10-31,original_1m,long_term_reversal_12_1_missing,0.00124361248728383
2023-10-31,original_1m,earnings_yield_missing,-0.002070405009314613
2023-10-31,original_1m,book_to_market_missing,-0.0018438966298666701
2023-10-31,original_1m,sales_to_price_missing,-0.002313174748128129
2023-10-31,original_1m,low_volatility_missing,0.0
2023-10-31,original_1m,large_cap_stability_missing,0.0
2023-10-31,original_1m,short_reversal_missing,0.0
2023-10-31,original_1m,illiquidity_premium_missing,0.0
2023-10-31,original_1m,roe_missing,-0.00453458382774079
2023-10-31,original_1m,roa_missing,-0.008292386112071632
2023-10-31,original_1m,gross_margin_missing,0.0014757300738620469
2023-10-31,original_1m,cash_conversion_missing,7.391648472761223e-05
2023-10-31,original_1m,medium_reversal_3m_missing,0.0
2023-10-31,original_1m,medium_reversal_6m_missing,0.0
2023-10-31,original_1m,return_stability_6m_missing,0.0
2023-10-31,original_1m,return_stability_12m_missing,0.0
2023-10-31,original_1m,downside_stability_12m_missing,0.004118546414932443
2023-10-31,original_1m,low_turnover_missing,0.0
2023-10-31,original_1m,lottery_avoidance_missing,0.0
2023-10-31,original_1m,residual_reversal_missing,0.0
2023-10-31,original_1m,profitability_momentum_missing,-0.002997387640538154
2023-10-31,original_1m,value_composite_missing,0.0007216620910637505
2023-10-31,original_1m,quality_composite_missing,0.00912875872303014
2024-01-31,original_1m,long_term_reversal_12_1,-0.007575312728426845
2024-01-31,original_1m,earnings_yield,0.003246285215076159
2024-01-31,original_1m,book_to_market,-0.0024718461812960934
2024-01-31,original_1m,sales_to_price,0.0009836197413415546
2024-01-31,original_1m,low_volatility,0.008121588575477616
2024-01-31,original_1m,large_cap_stability,-0.0026466471119890554
2024-01-31,original_1m,short_reversal,0.03455557150996246
2024-01-31,original_1m,illiquidity_premium,0.013839519653201938
2024-01-31,original_1m,roe,0.0005122681283443186
2024-01-31,original_1m,roa,0.006788740572661309
2024-01-31,original_1m,gross_margin,0.010564113030161205
2024-01-31,original_1m,cash_conversion,0.006479538136300199
2024-01-31,original_1m,medium_reversal_3m,0.004228381407664395
2024-01-31,original_1m,medium_reversal_6m,0.0018514929299801373
2024-01-31,original_1m,return_stability_6m,0.0011724963158225308
2024-01-31,original_1m,return_stability_12m,0.009041616021922114
2024-01-31,original_1m,downside_stability_12m,5.117538148195255e-05
2024-01-31,original_1m,low_turnover,0.01322131934933405
2024-01-31,original_1m,lottery_avoidance,0.0011758809894522905
2024-01-31,original_1m,residual_reversal,-0.025111630557220835
2024-01-31,original_1m,profitability_momentum,0.000524041118921424
2024-01-31,original_1m,value_composite,0.013908083149730403
2024-01-31,original_1m,quality_composite,-0.007555104798210116
2024-01-31,original_1m,long_term_reversal_12_1_missing,-0.0028709337840460824
2024-01-31,original_1m,earnings_yield_missing,-0.0026662441082571024
2024-01-31,original_1m,book_to_market_missing,-0.0024749150553313877
2024-01-31,original_1m,sales_to_price_missing,-0.001447825130168394
2024-01-31,original_1m,low_volatility_missing,0.0
2024-01-31,original_1m,large_cap_stability_missing,0.0
2024-01-31,original_1m,short_reversal_missing,0.0
2024-01-31,original_1m,illiquidity_premium_missing,0.0
2024-01-31,original_1m,roe_missing,-0.005360601846520784
2024-01-31,original_1m,roa_missing,-0.005688485589119143
2024-01-31,original_1m,gross_margin_missing,0.0006371712116157748
2024-01-31,original_1m,cash_conversion_missing,-0.00017141568599478855
2024-01-31,original_1m,medium_reversal_3m_missing,0.0
2024-01-31,original_1m,medium_reversal_6m_missing,0.0
2024-01-31,original_1m,return_stability_6m_missing,0.0
2024-01-31,original_1m,return_stability_12m_missing,0.0
2024-01-31,original_1m,downside_stability_12m_missing,0.004875196435228038
2024-01-31,original_1m,low_turnover_missing,0.0
2024-01-31,original_1m,lottery_avoidance_missing,0.0
2024-01-31,original_1m,residual_reversal_missing,0.0
2024-01-31,original_1m,profitability_momentum_missing,-0.00472824907459886
2024-01-31,original_1m,value_composite_missing,0.00018582619503041138
2024-01-31,original_1m,quality_composite_missing,0.01092863502102051
2024-04-30,original_1m,long_term_reversal_12_1,-0.008889738439230086
2024-04-30,original_1m,earnings_yield,0.003744727614435197
2024-04-30,original_1m,book_to_market,-0.0026925918070467405
2024-04-30,original_1m,sales_to_price,0.002151998645647209
2024-04-30,original_1m,low_volatility,0.009301895858038743
2024-04-30,original_1m,large_cap_stability,-0.00055927516097475
2024-04-30,original_1m,short_reversal,0.029802173275236057
2024-04-30,original_1m,illiquidity_premium,0.014410316499404613
2024-04-30,original_1m,roe,0.0040234514208116025
2024-04-30,original_1m,roa,0.009118466183118132
2024-04-30,original_1m,gross_margin,0.012677890339302009
2024-04-30,original_1m,cash_conversion,0.009688212048530183
2024-04-30,original_1m,medium_reversal_3m,0.006906242137369924
2024-04-30,original_1m,medium_reversal_6m,0.0018093115397229988
2024-04-30,original_1m,return_stability_6m,0.0009879156776821166
2024-04-30,original_1m,return_stability_12m,0.009433941513165386
2024-04-30,original_1m,downside_stability_12m,-0.00048786597964434924
2024-04-30,original_1m,low_turnover,0.011422404244867878
2024-04-30,original_1m,lottery_avoidance,-0.00023297569764057894
2024-04-30,original_1m,residual_reversal,-0.019540701050192226
2024-04-30,original_1m,profitability_momentum,0.0012197419847005343
2024-04-30,original_1m,value_composite,0.012740796548450149
2024-04-30,original_1m,quality_composite,-0.015340744837042598
2024-04-30,original_1m,long_term_reversal_12_1_missing,-0.00012748672081588732
2024-04-30,original_1m,earnings_yield_missing,-0.002113789453178878
2024-04-30,original_1m,book_to_market_missing,-0.004076291977235772
2024-04-30,original_1m,sales_to_price_missing,-0.0015338253715861735
2024-04-30,original_1m,low_volatility_missing,0.0
2024-04-30,original_1m,large_cap_stability_missing,0.0
2024-04-30,original_1m,short_reversal_missing,0.0
2024-04-30,original_1m,illiquidity_premium_missing,0.0
2024-04-30,original_1m,roe_missing,-0.0025047706775942857
2024-04-30,original_1m,roa_missing,-0.0072955230169099855
2024-04-30,original_1m,gross_margin_missing,0.0017289273837545766
2024-04-30,original_1m,cash_conversion_missing,-0.0006727325934878561
2024-04-30,original_1m,medium_reversal_3m_missing,0.0
2024-04-30,original_1m,medium_reversal_6m_missing,0.0
2024-04-30,original_1m,return_stability_6m_missing,0.0
2024-04-30,original_1m,return_stability_12m_missing,0.0
2024-04-30,original_1m,downside_stability_12m_missing,0.005074566487855418
2024-04-30,original_1m,low_turnover_missing,0.0
2024-04-30,original_1m,lottery_avoidance_missing,0.0
2024-04-30,original_1m,residual_reversal_missing,0.0
2024-04-30,original_1m,profitability_momentum_missing,-0.004450933792785952
2024-04-30,original_1m,value_composite_missing,0.0009410666110309339
2024-04-30,original_1m,quality_composite_missing,0.007363001332398211
2024-07-31,original_1m,long_term_reversal_12_1,-0.009131473102275918
2024-07-31,original_1m,earnings_yield,0.0055803871103320135
2024-07-31,original_1m,book_to_market,-0.0011053172307844482
2024-07-31,original_1m,sales_to_price,0.0032642994950671475
2024-07-31,original_1m,low_volatility,0.010353221066204295
2024-07-31,original_1m,large_cap_stability,-0.0025105725610451214
2024-07-31,original_1m,short_reversal,0.03104312390771051
2024-07-31,original_1m,illiquidity_premium,0.013214316861192565
2024-07-31,original_1m,roe,-0.0029356368778007897
2024-07-31,original_1m,roa,0.01065208578866791
2024-07-31,original_1m,gross_margin,0.009037844606026113
2024-07-31,original_1m,cash_conversion,0.006864087726190998
2024-07-31,original_1m,medium_reversal_3m,0.004916893757344374
2024-07-31,original_1m,medium_reversal_6m,0.0013067849573492878
2024-07-31,original_1m,return_stability_6m,0.0008938505899813875
2024-07-31,original_1m,return_stability_12m,0.008504338242309674
2024-07-31,original_1m,downside_stability_12m,0.00016252066031550622
2024-07-31,original_1m,low_turnover,0.014480704044224784
2024-07-31,original_1m,lottery_avoidance,-1.8050745228997512e-05
2024-07-31,original_1m,residual_reversal,-0.0207145326611787
2024-07-31,original_1m,profitability_momentum,0.0009182199231145814
2024-07-31,original_1m,value_composite,0.009340671985235364
2024-07-31,original_1m,quality_composite,-0.008442064935600228
2024-07-31,original_1m,long_term_reversal_12_1_missing,-0.0003158139529481188
2024-07-31,original_1m,earnings_yield_missing,-0.005727785718632603
2024-07-31,original_1m,book_to_market_missing,-0.0037138766402702588
2024-07-31,original_1m,sales_to_price_missing,-0.001135359189375022
2024-07-31,original_1m,low_volatility_missing,0.0
2024-07-31,original_1m,large_cap_stability_missing,0.0
2024-07-31,original_1m,short_reversal_missing,0.0
2024-07-31,original_1m,illiquidity_premium_missing,0.0
2024-07-31,original_1m,roe_missing,-0.002353239678406213
2024-07-31,original_1m,roa_missing,-0.00728093352447981
2024-07-31,original_1m,gross_margin_missing,0.0002144475970172322
2024-07-31,original_1m,cash_conversion_missing,-0.0012053951129129292
2024-07-31,original_1m,medium_reversal_3m_missing,0.0
2024-07-31,original_1m,medium_reversal_6m_missing,0.0
2024-07-31,original_1m,return_stability_6m_missing,0.0
2024-07-31,original_1m,return_stability_12m_missing,0.0
2024-07-31,original_1m,downside_stability_12m_missing,0.0046860304154125445
2024-07-31,original_1m,low_turnover_missing,0.0
2024-07-31,original_1m,lottery_avoidance_missing,0.0
2024-07-31,original_1m,residual_reversal_missing,0.0
2024-07-31,original_1m,profitability_momentum_missing,-0.0031079961920115994
2024-07-31,original_1m,value_composite_missing,0.0014867401111105373
2024-07-31,original_1m,quality_composite_missing,0.008197131229691814
2024-10-31,original_1m,long_term_reversal_12_1,-0.008752597430679044
2024-10-31,original_1m,earnings_yield,0.0028029243005593457
2024-10-31,original_1m,book_to_market,-0.0037237506135876955
2024-10-31,original_1m,sales_to_price,0.0004131400234245207
2024-10-31,original_1m,low_volatility,0.010063474611480156
2024-10-31,original_1m,large_cap_stability,0.001530024840050033
2024-10-31,original_1m,short_reversal,0.03464526002353513
2024-10-31,original_1m,illiquidity_premium,0.014626063840458746
2024-10-31,original_1m,roe,-0.002907676459759567
2024-10-31,original_1m,roa,0.009270880241239279
2024-10-31,original_1m,gross_margin,0.008577706134388944
2024-10-31,original_1m,cash_conversion,0.007860115513193973
2024-10-31,original_1m,medium_reversal_3m,0.0050043012049032646
2024-10-31,original_1m,medium_reversal_6m,0.004140435661971322
2024-10-31,original_1m,return_stability_6m,0.0013504297097333487
2024-10-31,original_1m,return_stability_12m,0.009938814513567559
2024-10-31,original_1m,downside_stability_12m,-0.0005406630846486686
2024-10-31,original_1m,low_turnover,0.010176085927838027
2024-10-31,original_1m,lottery_avoidance,-1.079880704551514e-05
2024-10-31,original_1m,residual_reversal,-0.025142420713871808
2024-10-31,original_1m,profitability_momentum,0.0010502784231918487
2024-10-31,original_1m,value_composite,0.01662650962775636
2024-10-31,original_1m,quality_composite,-0.006609318458663337
2024-10-31,original_1m,long_term_reversal_12_1_missing,0.0004349507751558676
2024-10-31,original_1m,earnings_yield_missing,-0.0030373631266253807
2024-10-31,original_1m,book_to_market_missing,-0.002854969553718918
2024-10-31,original_1m,sales_to_price_missing,-0.001260618888127918
2024-10-31,original_1m,low_volatility_missing,0.0
2024-10-31,original_1m,large_cap_stability_missing,0.0
2024-10-31,original_1m,short_reversal_missing,0.0
2024-10-31,original_1m,illiquidity_premium_missing,0.0
2024-10-31,original_1m,roe_missing,-0.0032497001450554164
2024-10-31,original_1m,roa_missing,-0.007624748519846538
2024-10-31,original_1m,gross_margin_missing,0.0017207608613010205
2024-10-31,original_1m,cash_conversion_missing,0.00028037939634676106
2024-10-31,original_1m,medium_reversal_3m_missing,0.0
2024-10-31,original_1m,medium_reversal_6m_missing,0.0
2024-10-31,original_1m,return_stability_6m_missing,0.0
2024-10-31,original_1m,return_stability_12m_missing,0.0
2024-10-31,original_1m,downside_stability_12m_missing,0.005758853549073976
2024-10-31,original_1m,low_turnover_missing,0.0
2024-10-31,original_1m,lottery_avoidance_missing,0.0
2024-10-31,original_1m,residual_reversal_missing,0.0
2024-10-31,original_1m,profitability_momentum_missing,-0.003254925423632543
2024-10-31,original_1m,value_composite_missing,0.0013330128417334787
2024-10-31,original_1m,quality_composite_missing,0.008012660602770977
2025-01-31,original_1m,long_term_reversal_12_1,-0.007851277282126146
2025-01-31,original_1m,earnings_yield,0.0026425809956109195
2025-01-31,original_1m,book_to_market,-0.00493046782304006
2025-01-31,original_1m,sales_to_price,-0.0005820985512119325
2025-01-31,original_1m,low_volatility,0.01138042893026671
2025-01-31,original_1m,large_cap_stability,-0.0037338412240364963
2025-01-31,original_1m,short_reversal,0.029190276079140084
2025-01-31,original_1m,illiquidity_premium,0.011693126144077033
2025-01-31,original_1m,roe,-0.005227953133450536
2025-01-31,original_1m,roa,0.003275341653883944
2025-01-31,original_1m,gross_margin,0.005974032080803326
2025-01-31,original_1m,cash_conversion,0.005256915242941569
2025-01-31,original_1m,medium_reversal_3m,0.0029726753543854938
2025-01-31,original_1m,medium_reversal_6m,0.008052152454697845
2025-01-31,original_1m,return_stability_6m,0.0017411480181814096
2025-01-31,original_1m,return_stability_12m,0.008957928520782222
2025-01-31,original_1m,downside_stability_12m,-0.0003585769904578336
2025-01-31,original_1m,low_turnover,0.010718072334508345
2025-01-31,original_1m,lottery_avoidance,-0.0021428119548168954
2025-01-31,original_1m,residual_reversal,-0.01829961452093773
2025-01-31,original_1m,profitability_momentum,0.0022540514557693615
2025-01-31,original_1m,value_composite,0.01640740345623191
2025-01-31,original_1m,quality_composite,5.06008074632203e-05
2025-01-31,original_1m,long_term_reversal_12_1_missing,-0.0014436899595602088
2025-01-31,original_1m,earnings_yield_missing,-0.004061495065443878
2025-01-31,original_1m,book_to_market_missing,-0.002761455073058892
2025-01-31,original_1m,sales_to_price_missing,-0.0005599701707950788
2025-01-31,original_1m,low_volatility_missing,0.0
2025-01-31,original_1m,large_cap_stability_missing,0.0
2025-01-31,original_1m,short_reversal_missing,0.0
2025-01-31,original_1m,illiquidity_premium_missing,0.0
2025-01-31,original_1m,roe_missing,-0.0030185780819175717
2025-01-31,original_1m,roa_missing,-0.007412032907214734
2025-01-31,original_1m,gross_margin_missing,0.0025195699301316286
2025-01-31,original_1m,cash_conversion_missing,-0.0006385080801121943
2025-01-31,original_1m,medium_reversal_3m_missing,0.0
2025-01-31,original_1m,medium_reversal_6m_missing,0.0
2025-01-31,original_1m,return_stability_6m_missing,0.0
2025-01-31,original_1m,return_stability_12m_missing,0.0
2025-01-31,original_1m,downside_stability_12m_missing,0.0037130704241797245
2025-01-31,original_1m,low_turnover_missing,0.0
2025-01-31,original_1m,lottery_avoidance_missing,0.0
2025-01-31,original_1m,residual_reversal_missing,0.0
2025-01-31,original_1m,profitability_momentum_missing,-0.0039836330458172505
2025-01-31,original_1m,value_composite_missing,0.0008735198859769263
2025-01-31,original_1m,quality_composite_missing,0.007370766569203298
2025-04-30,original_1m,long_term_reversal_12_1,-0.0070807266630374
2025-04-30,original_1m,earnings_yield,0.002886675430777523
2025-04-30,original_1m,book_to_market,-0.001736388167687706
2025-04-30,original_1m,sales_to_price,0.0027244115571113626
2025-04-30,original_1m,low_volatility,0.009922563267761312
2025-04-30,original_1m,large_cap_stability,-0.004809915298138761
2025-04-30,original_1m,short_reversal,0.027507099582245363
2025-04-30,original_1m,illiquidity_premium,0.012370461644390918
2025-04-30,original_1m,roe,-0.007366933620943416
2025-04-30,original_1m,roa,0.007696310532803236
2025-04-30,original_1m,gross_margin,0.005978750722125189
2025-04-30,original_1m,cash_conversion,0.006135591270680172
2025-04-30,original_1m,medium_reversal_3m,0.004067193289569851
2025-04-30,original_1m,medium_reversal_6m,0.006848671553615987
2025-04-30,original_1m,return_stability_6m,0.0009299608096278007
2025-04-30,original_1m,return_stability_12m,0.008525042681798682
2025-04-30,original_1m,downside_stability_12m,-0.0001551020838371096
2025-04-30,original_1m,low_turnover,0.01144174980362762
2025-04-30,original_1m,lottery_avoidance,-0.002427833630796898
2025-04-30,original_1m,residual_reversal,-0.015706664833977035
2025-04-30,original_1m,profitability_momentum,0.002093681801187442
2025-04-30,original_1m,value_composite,0.011401340128543483
2025-04-30,original_1m,quality_composite,-0.0010348798051724784
2025-04-30,original_1m,long_term_reversal_12_1_missing,0.00032929188510746513
2025-04-30,original_1m,earnings_yield_missing,-0.0037308025646152947
2025-04-30,original_1m,book_to_market_missing,-0.0032319890725006355
2025-04-30,original_1m,sales_to_price_missing,-0.0009160827082876168
2025-04-30,original_1m,low_volatility_missing,0.0
2025-04-30,original_1m,large_cap_stability_missing,0.0
2025-04-30,original_1m,short_reversal_missing,0.0
2025-04-30,original_1m,illiquidity_premium_missing,0.0
2025-04-30,original_1m,roe_missing,-0.002334047261662416
2025-04-30,original_1m,roa_missing,-0.0020085863103748007
2025-04-30,original_1m,gross_margin_missing,0.0005117444811905516
2025-04-30,original_1m,cash_conversion_missing,-0.0013900510792622424
2025-04-30,original_1m,medium_reversal_3m_missing,0.0
2025-04-30,original_1m,medium_reversal_6m_missing,0.0
2025-04-30,original_1m,return_stability_6m_missing,0.0
2025-04-30,original_1m,return_stability_12m_missing,0.0
2025-04-30,original_1m,downside_stability_12m_missing,0.004098230067877705
2025-04-30,original_1m,low_turnover_missing,0.0
2025-04-30,original_1m,lottery_avoidance_missing,0.0
2025-04-30,original_1m,residual_reversal_missing,0.0
2025-04-30,original_1m,profitability_momentum_missing,-0.0057060305510159585
2025-04-30,original_1m,value_composite_missing,8.132641534923863e-05
2025-04-30,original_1m,quality_composite_missing,0.0019173966882362794
2025-07-31,original_1m,long_term_reversal_12_1,-0.007918468336773513
2025-07-31,original_1m,earnings_yield,0.005507621540764091
2025-07-31,original_1m,book_to_market,-0.0020184540539413347
2025-07-31,original_1m,sales_to_price,0.004310924729555824
2025-07-31,original_1m,low_volatility,0.008392912635011
2025-07-31,original_1m,large_cap_stability,-0.0034736084312493943
2025-07-31,original_1m,short_reversal,0.02669723659249464
