month,Stkcd,trade_weight,direction,average_daily_amount,position_weight_after
2018-02-28,600885,0.004149377593360996,buy,128554410.13636364,0.004149377593360996
2018-02-28,600798,0.004149377593360996,buy,36796485.92307692,0.004149377593360996
2018-02-28,000957,0.004149377593360996,buy,115660223.44863635,0.004149377593360996
2018-02-28,300486,0.004149377593360996,buy,28267918.10352941,0.004149377593360996
2018-02-28,002792,0.004149377593360996,buy,64551666.30636364,0.004149377593360996
2018-02-28,600300,0.004149377593360996,buy,45573194.72727273,0.004149377593360996
2018-02-28,000820,0.004149377593360996,buy,484690452.6718182,0.004149377593360996
2018-02-28,601318,0.004149377593360996,buy,10117865154.727272,0.004149377593360996
2018-02-28,000553,0.004149377593360996,buy,168959452.46863636,0.004149377593360996
2018-02-28,600585,0.004149377593360996,buy,1925154246.3636365,0.004149377593360996
2018-02-28,000157,0.004149377593360996,buy,243460739.41681817,0.004149377593360996
2018-02-28,300230,0.004149377593360996,buy,33131055.922727272,0.004149377593360996
2018-02-28,600076,0.004149377593360996,buy,111411588.2,0.004149377593360996
2018-02-28,600576,0.004149377593360996,buy,37036595.36363637,0.004149377593360996
2018-02-28,300088,0.004149377593360996,buy,361206797.1372728,0.004149377593360996
2018-02-28,300280,0.004149377593360996,buy,38602853.25428571,0.004149377593360996
2018-02-28,600054,0.004149377593360996,buy,44359854.95454545,0.004149377593360996
2018-02-28,002080,0.004149377593360996,buy,164154642.23,0.004149377593360996
2018-02-28,603008,0.004149377593360996,buy,74039106.54545455,0.004149377593360996
2018-02-28,002088,0.004149377593360996,buy,41319883.55772727,0.004149377593360996
2018-02-28,002180,0.004149377593360996,buy,70900888.22545455,0.004149377593360996
2018-02-28,002025,0.004149377593360996,buy,142697455.72363636,0.004149377593360996
2018-02-28,600104,0.004149377593360996,buy,1087729526.5,0.004149377593360996
2018-02-28,600332,0.004149377593360996,buy,529555429.2222222,0.004149377593360996
2018-02-28,000615,0.004149377593360996,buy,406491539.855625,0.004149377593360996
2018-02-28,002629,0.004149377593360996,buy,24935765.219545458,0.004149377593360996
2018-02-28,600236,0.004149377593360996,buy,28357366.40909091,0.004149377593360996
2018-02-28,000925,0.004149377593360996,buy,34499197.86363637,0.004149377593360996
2018-02-28,002296,0.004149377593360996,buy,61808634.95999999,0.004149377593360996
2018-02-28,601088,0.004149377593360996,buy,1268934387.0,0.004149377593360996
2018-02-28,002434,0.004149377593360996,buy,86343575.65227272,0.004149377593360996
2018-02-28,300144,0.004149377593360996,buy,156830651.8609091,0.004149377593360996
2018-02-28,601588,0.004149377593360996,buy,102064856.45454544,0.004149377593360996
2018-02-28,002321,0.004149377593360996,buy,327429323.39090914,0.004149377593360996
2018-02-28,002089,0.004149377593360996,buy,43701710.56,0.004149377593360996
2018-02-28,600036,0.004149377593360996,buy,2259697097.3636365,0.004149377593360996
2018-02-28,002414,0.004149377593360996,buy,26771428.023636363,0.004149377593360996
2018-02-28,600958,0.004149377593360996,buy,374451029.45454544,0.004149377593360996
2018-02-28,600987,0.004149377593360996,buy,44780731.59090909,0.004149377593360996
2018-02-28,000662,0.004149377593360996,buy,23521221.616818182,0.004149377593360996
2018-02-28,600355,0.004149377593360996,buy,36772774.31818182,0.004149377593360996
2018-02-28,600066,0.004149377593360996,buy,388015631.2272728,0.004149377593360996
2018-02-28,000665,0.004149377593360996,buy,31897596.57318182,0.004149377593360996
2018-02-28,600587,0.004149377593360996,buy,31017285.772727277,0.004149377593360996
2018-02-28,601668,0.004149377593360996,buy,4008576834.9545455,0.004149377593360996
2018-02-28,002271,0.004149377593360996,buy,223160697.2454545,0.004149377593360996
2018-02-28,601398,0.004149377593360996,buy,2646382308.818182,0.004149377593360996
2018-02-28,300566,0.004149377593360996,buy,46904928.752272725,0.004149377593360996
2018-02-28,601238,0.004149377593360996,buy,148506347.3181818,0.004149377593360996
2018-02-28,600599,0.004149377593360996,buy,31158170.13636364,0.004149377593360996
2018-02-28,002191,0.004149377593360996,buy,69696922.6940909,0.004149377593360996
2018-02-28,600572,0.004149377593360996,buy,69282802.77272727,0.004149377593360996
2018-02-28,603806,0.004149377593360996,buy,23739116.90909091,0.004149377593360996
2018-02-28,002408,0.004149377593360996,buy,156055431.89545453,0.004149377593360996
2018-02-28,600661,0.004149377593360996,buy,31746625.454545453,0.004149377593360996
2018-02-28,000783,0.004149377593360996,buy,254219998.0190909,0.004149377593360996
2018-02-28,000652,0.004149377593360996,buy,41436513.85181818,0.004149377593360996
2018-02-28,000402,0.004149377593360996,buy,464437917.1745455,0.004149377593360996
2018-02-28,000928,0.004149377593360996,buy,102814899.71363635,0.004149377593360996
2018-02-28,300160,0.004149377593360996,buy,31937855.899545453,0.004149377593360996
2018-02-28,603111,0.004149377593360996,buy,86350153.95454545,0.004149377593360996
2018-02-28,600183,0.004149377593360996,buy,485996665.3181818,0.004149377593360996
2018-02-28,000910,0.004149377593360996,buy,146345838.47227272,0.004149377593360996
2018-02-28,601222,0.004149377593360996,buy,167486537.86363637,0.004149377593360996
2018-02-28,002681,0.004149377593360996,buy,47233399.07954545,0.004149377593360996
2018-02-28,600307,0.004149377593360996,buy,148397025.72727272,0.004149377593360996
2018-02-28,600674,0.004149377593360996,buy,182496280.3181818,0.004149377593360996
2018-02-28,002138,0.004149377593360996,buy,126509605.09363636,0.004149377593360996
2018-02-28,000829,0.004149377593360996,buy,28831392.32409091,0.004149377593360996
2018-02-28,601607,0.004149377593360996,buy,338319734.6818182,0.004149377593360996
2018-02-28,600851,0.004149377593360996,buy,44947225.95454545,0.004149377593360996
2018-02-28,603169,0.004149377593360996,buy,45649379.72727273,0.004149377593360996
2018-02-28,603899,0.004149377593360996,buy,92957444.0909091,0.004149377593360996
2018-02-28,000018,0.004149377593360996,buy,56361100.346363634,0.004149377593360996
2018-02-28,600522,0.004149377593360996,buy,842479844.7272727,0.004149377593360996
2018-02-28,600619,0.004149377593360996,buy,46164642.40909091,0.004149377593360996
2018-02-28,002736,0.004149377593360996,buy,405019751.70681816,0.004149377593360996
2018-02-28,000584,0.004149377593360996,buy,62874884.50772727,0.004149377593360996
2018-02-28,603686,0.004149377593360996,buy,40833114.0,0.004149377593360996
2018-02-28,601628,0.004149377593360996,buy,857572926.8181819,0.004149377593360996
2018-02-28,600261,0.004149377593360996,buy,28596535.13636364,0.004149377593360996
2018-02-28,600109,0.004149377593360996,buy,266509998.3636364,0.004149377593360996
2018-02-28,600252,0.004149377593360996,buy,73736738.81818181,0.004149377593360996
2018-02-28,300156,0.004149377593360996,buy,1013743823.9063636,0.004149377593360996
2018-02-28,600939,0.004149377593360996,buy,115940850.45454544,0.004149377593360996
2018-02-28,601877,0.004149377593360996,buy,216698860.27272728,0.004149377593360996
2018-02-28,002215,0.004149377593360996,buy,36894489.308181815,0.004149377593360996
2018-02-28,002410,0.004149377593360996,buy,128783201.84181818,0.004149377593360996
2018-02-28,600136,0.004149377593360996,buy,47114260.63636363,0.004149377593360996
2018-02-28,601601,0.004149377593360996,buy,1660173770.1818182,0.004149377593360996
2018-02-28,300343,0.004149377593360996,buy,63453001.62636364,0.004149377593360996
2018-02-28,300255,0.004149377593360996,buy,44505889.41772728,0.004149377593360996
2018-02-28,002047,0.004149377593360996,buy,60725334.557272725,0.004149377593360996
2018-02-28,600563,0.004149377593360996,buy,128015594.95454544,0.004149377593360996
2018-02-28,600961,0.004149377593360996,buy,24870707.90909091,0.004149377593360996
2018-02-28,000951,0.004149377593360996,buy,123680929.5281818,0.004149377593360996
2018-02-28,000099,0.004149377593360996,buy,40388898.77090909,0.004149377593360996
2018-02-28,600804,0.004149377593360996,buy,135955039.95454547,0.004149377593360996
2018-02-28,601155,0.004149377593360996,buy,1053111868.9090908,0.004149377593360996
2018-02-28,600028,0.004149377593360996,buy,2718093811.8636365,0.004149377593360996
2018-02-28,600499,0.004149377593360996,buy,338201832.22727275,0.004149377593360996
2018-02-28,600500,0.004149377593360996,buy,113874253.04545456,0.004149377593360996
2018-02-28,000669,0.004149377593360996,buy,57576338.68772728,0.004149377593360996
2018-02-28,600360,0.004149377593360996,buy,148219116.1818182,0.004149377593360996
2018-02-28,600088,0.004149377593360996,buy,35385216.22727273,0.004149377593360996
2018-02-28,603188,0.004149377593360996,buy,71457738.5909091,0.004149377593360996
2018-02-28,001896,0.004149377593360996,buy,31233093.398636363,0.004149377593360996
2018-02-28,600389,0.004149377593360996,buy,58604019.333333336,0.004149377593360996
2018-02-28,002298,0.004149377593360996,buy,28615335.65,0.004149377593360996
2018-02-28,000040,0.004149377593360996,buy,41408634.09272727,0.004149377593360996
2018-02-28,600966,0.004149377593360996,buy,155997703.5,0.004149377593360996
2018-02-28,600018,0.004149377593360996,buy,428394287.3636364,0.004149377593360996
2018-02-28,603377,0.004149377593360996,buy,38005092.54545455,0.004149377593360996
2018-02-28,600143,0.004149377593360996,buy,106794477.9090909,0.004149377593360996
2018-02-28,300363,0.004149377593360996,buy,29774859.596818183,0.004149377593360996
2018-02-28,002334,0.004149377593360996,buy,51060674.755,0.004149377593360996
2018-02-28,600351,0.004149377593360996,buy,35665592.22727273,0.004149377593360996
2018-02-28,600602,0.004149377593360996,buy,26729845.363636363,0.004149377593360996
2018-02-28,000762,0.004149377593360996,buy,207072296.3577273,0.004149377593360996
2018-02-28,600039,0.004149377593360996,buy,44903156.18181818,0.004149377593360996
2018-02-28,601166,0.004149377593360996,buy,4559151796.045455,0.004149377593360996
2018-02-28,002421,0.004149377593360996,buy,92197574.60136364,0.004149377593360996
2018-02-28,601328,0.004149377593360996,buy,1748415095.8636365,0.004149377593360996
2018-02-28,000042,0.004149377593360996,buy,38460018.48421053,0.004149377593360996
2018-02-28,002206,0.004149377593360996,buy,38813015.50181818,0.004149377593360996
2018-02-28,603636,0.004149377593360996,buy,41880939.18181818,0.004149377593360996
2018-02-28,002048,0.004149377593360996,buy,129595275.91227274,0.004149377593360996
2018-02-28,000987,0.004149377593360996,buy,36658655.32045455,0.004149377593360996
2018-02-28,002763,0.004149377593360996,buy,24841778.69272727,0.004149377593360996
2018-02-28,600886,0.004149377593360996,buy,216163793.95454547,0.004149377593360996
2018-02-28,300161,0.004149377593360996,buy,43093057.721363634,0.004149377593360996
2018-02-28,000582,0.004149377593360996,buy,48535741.02090909,0.004149377593360996
2018-02-28,600208,0.004149377593360996,buy,486530925.4090909,0.004149377593360996
2018-02-28,603999,0.004149377593360996,buy,30588618.818181816,0.004149377593360996
2018-02-28,600271,0.004149377593360996,buy,413403448.59090906,0.004149377593360996
2018-02-28,600114,0.004149377593360996,buy,80870718.45454545,0.004149377593360996
2018-02-28,002307,0.004149377593360996,buy,248184616.29045457,0.004149377593360996
2018-02-28,002475,0.004149377593360996,buy,576160104.9345454,0.004149377593360996
2018-02-28,600729,0.004149377593360996,buy,97061830.6818182,0.004149377593360996
2018-02-28,002436,0.004149377593360996,buy,67034568.41545455,0.004149377593360996
2018-02-28,002101,0.004149377593360996,buy,41197112.08318182,0.004149377593360996
2018-02-28,000913,0.004149377593360996,buy,26738906.906818185,0.004149377593360996
2018-02-28,603328,0.004149377593360996,buy,68288348.27272727,0.004149377593360996
2018-02-28,000938,0.004149377593360996,buy,335288841.22090906,0.004149377593360996
2018-02-28,002139,0.004149377593360996,buy,119101130.27409092,0.004149377593360996
2018-02-28,002416,0.004149377593360996,buy,42879118.69272728,0.004149377593360996
2018-02-28,600233,0.004149377593360996,buy,40474855.63636363,0.004149377593360996
2018-02-28,000555,0.004149377593360996,buy,70475683.53090909,0.004149377593360996
2018-02-28,002740,0.004149377593360996,buy,25624969.24318182,0.004149377593360996
2018-02-28,002611,0.004149377593360996,buy,55986666.13681818,0.004149377593360996
2018-02-28,300340,0.004149377593360996,buy,238614545.975,0.004149377593360996
2018-02-28,603128,0.004149377593360996,buy,159194645.36363637,0.004149377593360996
2018-02-28,600703,0.004149377593360996,buy,1095956005.590909,0.004149377593360996
2018-02-28,600288,0.004149377593360996,buy,30390471.772727277,0.004149377593360996
2018-02-28,000002,0.004149377593360996,buy,2388787536.6581817,0.004149377593360996
2018-02-28,603929,0.004149377593360996,buy,73322400.86363636,0.004149377593360996
2018-02-28,603222,0.004149377593360996,buy,26289822.772727277,0.004149377593360996
2018-02-28,000980,0.004149377593360996,buy,122530476.95136362,0.004149377593360996
2018-02-28,002543,0.004149377593360996,buy,69454801.8809091,0.004149377593360996
2018-02-28,600741,0.004149377593360996,buy,550808202.7272727,0.004149377593360996
2018-03-31,300449,0.004149377593360996,sell,23885331.574,0.0
2018-03-31,601985,0.00023658731891970566,buy,234902519.13333333,0.0043859649122807015
2018-03-31,002245,0.004149377593360996,sell,137191645.55666667,0.0
2018-03-31,002619,0.004149377593360996,sell,111572481.885,0.0
2018-03-31,000628,0.00023658731891970566,buy,26057574.478,0.0043859649122807015
2018-03-31,603011,0.004149377593360996,sell,67070703.0,0.0
2018-03-31,600594,0.00023658731891970566,buy,91221971.13333334,0.0043859649122807015
2018-03-31,002614,0.00023658731891970566,buy,47181399.32133333,0.0043859649122807015
2018-03-31,603878,0.004149377593360996,sell,21011166.2,0.0
2018-03-31,601211,0.0043859649122807015,buy,601874797.7333333,0.0043859649122807015
2018-03-31,601918,0.0043859649122807015,buy,42590492.2,0.0043859649122807015
2018-03-31,002149,0.00023658731891970566,buy,36263490.37533333,0.0043859649122807015
2018-03-31,000728,0.0043859649122807015,buy,216144373.264,0.0043859649122807015
2018-03-31,000895,0.00023658731891970566,buy,409825784.55133337,0.0043859649122807015
2018-03-31,000627,0.0043859649122807015,buy,101526238.95066668,0.0043859649122807015
2018-03-31,600133,0.00023658731891970566,buy,70480316.06666666,0.0043859649122807015
2018-03-31,600836,0.00023658731891970566,buy,18726561.33333333,0.0043859649122807015
2018-03-31,601288,0.00023658731891970566,buy,3051557716.0666666,0.0043859649122807015
2018-03-31,000903,0.00023658731891970566,buy,25403758.266666666,0.0043859649122807015
2018-03-31,601003,0.00023658731891970566,buy,300661933.46666664,0.0043859649122807015
2018-03-31,600519,0.00023658731891970566,buy,4601665982.733334,0.0043859649122807015
2018-03-31,002081,0.00023658731891970566,buy,275238490.84066665,0.0043859649122807015
2018-03-31,002217,0.00023658731891970566,buy,181002943.12066665,0.0043859649122807015
2018-03-31,002469,0.0043859649122807015,buy,23214267.138666667,0.0043859649122807015
2018-03-31,600256,0.00023658731891970566,buy,182250744.13333333,0.0043859649122807015
2018-03-31,002223,0.0043859649122807015,buy,165083593.75666666,0.0043859649122807015
2018-03-31,002618,0.00023658731891970566,buy,32144465.71333333,0.0043859649122807015
2018-03-31,600839,0.0043859649122807015,buy,89028885.4,0.0043859649122807015
2018-03-31,002649,0.00023658731891970566,buy,76170996.75666666,0.0043859649122807015
2018-03-31,600795,0.00023658731891970566,buy,146089248.2,0.0043859649122807015
2018-03-31,002097,0.00023658731891970566,buy,28150584.620666668,0.0043859649122807015
2018-03-31,002300,0.00023658731891970566,buy,22623917.384,0.0043859649122807015
2018-03-31,603067,0.0043859649122807015,buy,19750162.066666663,0.0043859649122807015
2018-03-31,600690,0.00023658731891970566,buy,1199899441.266667,0.0043859649122807015
2018-03-31,600361,0.0043859649122807015,buy,30091695.2,0.0043859649122807015
2018-03-31,000726,0.0043859649122807015,buy,36873869.96133333,0.0043859649122807015
2018-03-31,600321,0.004149377593360996,sell,21902533.133333333,0.0
2018-03-31,601015,0.00023658731891970566,buy,101792765.53333332,0.0043859649122807015
2018-03-31,000338,0.00023658731891970566,buy,541212927.4186666,0.0043859649122807015
2018-03-31,603228,0.00023658731891970566,buy,69159323.53333333,0.0043859649122807015
2018-03-31,601126,0.0043859649122807015,buy,24251834.53333333,0.0043859649122807015
2018-03-31,000760,0.00023658731891970566,buy,29370708.446,0.0043859649122807015
2018-03-31,002396,0.00023658731891970566,buy,169419551.12466666,0.0043859649122807015
2018-03-31,601678,0.00023658731891970566,buy,269453675.6,0.0043859649122807015
2018-03-31,600057,0.0043859649122807015,buy,56005750.0,0.0043859649122807015
2018-03-31,300189,0.0043859649122807015,buy,21979490.534666665,0.0043859649122807015
2018-03-31,600291,0.004149377593360996,sell,327925858.46666664,0.0
2018-03-31,603599,0.0043859649122807015,buy,41410197.66666666,0.0043859649122807015
2018-03-31,002230,0.0043859649122807015,buy,1633684913.6166666,0.0043859649122807015
2018-03-31,000166,0.00023658731891970566,buy,158407322.3733333,0.0043859649122807015
2018-03-31,002232,0.00023658731891970566,buy,21021256.912,0.0043859649122807015
2018-03-31,601127,0.0043859649122807015,buy,55971840.66666666,0.0043859649122807015
2018-03-31,000957,0.00023658731891970566,buy,40471007.90066667,0.0043859649122807015
2018-03-31,000820,0.004149377593360996,sell,390302795.65,0.0
2018-03-31,002792,0.004149377593360996,sell,60208225.92866667,0.0
2018-03-31,600300,0.00023658731891970566,buy,23859522.133333333,0.0043859649122807015
2018-03-31,600585,0.00023658731891970566,buy,1676088339.4,0.0043859649122807015
2018-03-31,600076,0.004149377593360996,sell,221216813.5,0.0
2018-03-31,300088,0.00023658731891970566,buy,395281469.2446667,0.0043859649122807015
2018-03-31,300280,0.004149377593360996,sell,42266073.900000006,0.0
2018-03-31,002810,0.0043859649122807015,buy,32255693.91333333,0.0043859649122807015
2018-03-31,002080,0.00023658731891970566,buy,149662087.17666668,0.0043859649122807015
2018-03-31,002088,0.00023658731891970566,buy,35849087.656666666,0.0043859649122807015
2018-03-31,002746,0.0043859649122807015,buy,36249867.266,0.0043859649122807015
2018-03-31,600737,0.0043859649122807015,buy,75953407.26666667,0.0043859649122807015
2018-03-31,600098,0.0043859649122807015,buy,30673646.066666663,0.0043859649122807015
2018-03-31,600266,0.0043859649122807015,buy,145392286.66666666,0.0043859649122807015
2018-03-31,600104,0.004149377593360996,sell,884540789.2666667,0.0
2018-03-31,600332,0.004149377593360996,sell,237599922.8,0.0
2018-03-31,002629,0.004149377593360996,sell,16182721.025333334,0.0
2018-03-31,600236,0.00023658731891970566,buy,29857444.6,0.0043859649122807015
2018-03-31,601088,0.00023658731891970566,buy,1569949563.0,0.0043859649122807015
2018-03-31,002434,0.004149377593360996,sell,97626585.36333331,0.0
2018-03-31,300144,0.00023658731891970566,buy,168484445.86933333,0.0043859649122807015
2018-03-31,601588,0.00023658731891970566,buy,85051185.06666666,0.0043859649122807015
2018-03-31,002089,0.004149377593360996,sell,220471940.078,0.0
2018-03-31,002331,0.0043859649122807015,buy,35048780.886,0.0043859649122807015
2018-03-31,000665,0.00023658731891970566,buy,25314407.862,0.0043859649122807015
2018-03-31,002271,0.004149377593360996,sell,288070964.12733334,0.0
2018-03-31,601238,0.00023658731891970566,buy,236370629.0,0.0043859649122807015
2018-03-31,600599,0.004149377593360996,sell,23825638.2,0.0
2018-03-31,603806,0.00023658731891970566,buy,23691883.933333334,0.0043859649122807015
2018-03-31,002408,0.00023658731891970566,buy,144661108.60199997,0.0043859649122807015
2018-03-31,600661,0.00023658731891970566,buy,47752087.46666667,0.0043859649122807015
2018-03-31,600820,0.0043859649122807015,buy,81161389.86666666,0.0043859649122807015
2018-03-31,603111,0.004149377593360996,sell,73863246.0,0.0
2018-03-31,002528,0.0043859649122807015,buy,19073459.386666667,0.0043859649122807015
2018-03-31,002516,0.0043859649122807015,buy,37052445.458,0.0043859649122807015
2018-03-31,600183,0.004149377593360996,sell,401680154.8666667,0.0
2018-03-31,002681,0.004149377593360996,sell,41975510.448,0.0
2018-03-31,002138,0.004149377593360996,sell,105107732.58866666,0.0
2018-03-31,000829,0.004149377593360996,sell,47794179.07333334,0.0
2018-03-31,600851,0.004149377593360996,sell,48573963.266666666,0.0
2018-03-31,300396,0.0043859649122807015,buy,29670258.224666663,0.0043859649122807015
2018-03-31,002433,0.0043859649122807015,buy,38181818.446,0.0043859649122807015
2018-03-31,600522,0.004149377593360996,sell,625181905.2,0.0
2018-03-31,002205,0.0043859649122807015,buy,19695192.312666666,0.0043859649122807015
2018-03-31,603686,0.004149377593360996,sell,22420456.53333333,0.0
2018-03-31,600261,0.00023658731891970566,buy,22571798.666666668,0.0043859649122807015
2018-03-31,600708,0.0043859649122807015,buy,152885254.73333332,0.0043859649122807015
2018-03-31,600109,0.00023658731891970566,buy,187696816.7333333,0.0043859649122807015
2018-03-31,300156,0.004149377593360996,sell,956648257.8,0.0
2018-03-31,601877,0.00023658731891970566,buy,207056490.7333333,0.0043859649122807015
2018-03-31,002215,0.004149377593360996,sell,48454592.798,0.0
2018-03-31,002410,0.00023658731891970566,buy,137789651.15133333,0.0043859649122807015
2018-03-31,601601,0.004149377593360996,sell,1335080157.4666667,0.0
2018-03-31,000789,0.0043859649122807015,buy,433365163.7493333,0.0043859649122807015
2018-03-31,300255,0.00023658731891970566,buy,27893059.747333333,0.0043859649122807015
2018-03-31,002047,0.004149377593360996,sell,188342712.505,0.0
2018-03-31,600961,0.004149377593360996,sell,13161888.0,0.0
2018-03-31,000951,0.00023658731891970566,buy,90503454.366,0.0043859649122807015
2018-03-31,600028,0.00023658731891970566,buy,2110818137.266667,0.0043859649122807015
2018-03-31,600500,0.004149377593360996,sell,108389054.0,0.0
2018-03-31,000669,0.00023658731891970566,buy,57621853.832666665,0.0043859649122807015
2018-03-31,000822,0.0043859649122807015,buy,121306083.05333333,0.0043859649122807015
2018-03-31,600360,0.004149377593360996,sell,85462982.53333333,0.0
2018-03-31,002315,0.0043859649122807015,buy,27804032.72133333,0.0043859649122807015
